Name,SRR1140763,SRR1140994,SRR1140995,SRR1142421,SRR1142422,SRR1142423
Smp_085640.1,17.227458,9.988298,10.502892,18.836064,12.204831,9.079365
Smp_085650.1,39.225843,24.269296,19.347366,44.71047,22.422484,15.821848
Smp_085680.1,2.603432,1.676099,1.576702,2.042352,1.987439,1.627167
Smp_085690.1,0.812545,0.0,0.058252,0.879674,0.162025,0.0
Smp_085700.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_085740.1,41.55977,30.718562,27.085408,43.612321,39.025956,27.147223
Smp_085750.1,11.989075,9.898274,12.995083,9.396229,13.891224,7.828041
Smp_085750.2,3.401341,0.0,0.315072,2.591271,1.027192,0.901406
Smp_085780.1,12.795217,8.333145,10.625328,20.179919,9.567824,10.09699
Smp_085790.1,2.265767,2.371544,1.415495,3.173271,1.839486,1.07998
Smp_085830.1,9.00536,1.394739,6.655099,14.113049,4.474793,0.0
Smp_085830.2,35.371685,19.290459,17.058912,43.37783,15.420993,26.011011
Smp_085840.1,156.46112,54.906465,69.478592,926.423217,76.02863,56.95875
Smp_085910.1,10.826167,3.312308,4.53739,12.917932,5.551156,5.776515
Smp_086030.1,40.787649,30.8804,46.375967,38.171615,35.867532,35.720466
Smp_086060.1,7.182648,4.812695,2.319665,10.445866,3.523094,3.157166
Smp_086190.1,20.46999,20.766371,19.416183,48.009524,27.693453,20.174559
Smp_086210.1,89.010314,44.236762,46.813947,63.588125,54.874723,55.976274
Smp_086220.1,3.101426,1.178256,1.581103,1.962087,3.641909,1.664454
Smp_086270.1,45.623743,30.654681,26.37466,66.309331,40.956339,32.646626
Smp_086330.1,156.865348,173.236279,127.729232,212.663612,156.06761,159.162678
Smp_086330.2,3.333883,0.943101,3.449753,5.621305,1.573465,6.138407
Smp_086450.1,32.041389,19.689596,19.043374,30.647766,25.711323,18.359916
Smp_086460.1,24.442205,10.501777,8.274617,25.929166,13.177521,10.835352
Smp_086470.1,68.574636,41.726161,50.924862,39.436844,47.510173,26.443734
Smp_086480.1,165.437822,211.158041,203.532402,109.803537,194.369811,158.24055
Smp_086530.1,81.856613,98.985505,123.870973,30.073726,126.130904,96.762848
Smp_086590.1,245.595838,179.237283,185.459017,298.364078,177.262454,152.167245
Smp_086630.1,0.0,0.815989,0.386887,0.171432,1.030072,0.251266
Smp_086690.1,8.12896,4.495243,4.476865,10.819685,7.441278,5.276077
Smp_086710.1,62.890945,30.719255,44.772223,47.0919,38.788728,36.251293
Smp_086750.1,13.498939,3.976549,4.549397,17.627412,4.953365,5.890354
Smp_086760.1,63.442527,30.432532,37.961501,28.520775,85.123918,42.652252
Smp_086760.2,39.920139,41.65957,23.795391,33.397047,21.464686,36.002559
Smp_086830.1,2.966234,1.789774,1.150815,5.009339,1.809231,1.064552
Smp_086860.1,29.266837,7.568188,19.50047,33.1344,8.582249,8.752983
Smp_086900.1,18.991406,12.217703,11.445471,23.327807,15.855994,10.323025
Smp_086910.1,59.025555,33.213536,32.904663,33.740287,54.51837,26.709103
Smp_086960.1,10.348402,10.849124,8.721639,10.627722,11.877791,6.576768
Smp_087010.1,4.482953,1.720487,1.59162,5.067312,2.383786,1.546639
Smp_087220.1,9.48449,4.801188,3.263746,5.863517,4.367061,3.835823
Smp_087250.1,701.002851,705.346838,512.054487,2091.354685,713.338295,709.448938
Smp_087270.1,51.809846,33.288691,32.429967,48.577265,40.028381,35.806585
Smp_087320.1,0.0,0.0,0.0,0.056098,0.010703,0.0
Smp_087330.1,22.805328,16.818197,13.079388,34.999107,15.871588,14.493576
Smp_087340.1,27.963764,17.70092,22.174813,24.393143,35.33421,24.518024
Smp_087440.1,27.545259,23.299355,15.219879,22.843879,22.975309,17.634059
Smp_087520.1,11.97951,4.066239,6.900338,12.138978,7.647507,8.259472
Smp_087520.2,0.864489,0.867683,0.982516,2.466092,1.836586,1.013068
Smp_087550.1,395.963093,369.439715,253.752953,1092.330736,281.040049,252.231796
Smp_087560.1,9.008769,7.220005,7.398971,6.509819,6.958816,8.582519
Smp_087560.2,0.0,0.0,0.0,0.11152,0.0,0.0
Smp_087580.1,34.544464,17.038763,14.713366,50.14973,19.41558,16.573271
Smp_087620.1,41.132329,32.780377,26.539145,60.390917,39.776412,33.138165
Smp_087690.1,2.971863,2.176004,2.063793,6.475492,2.064018,3.214673
Smp_087760.1,158.772109,89.344307,75.08416,212.134623,97.016058,72.462898
Smp_087810.1,45.392672,33.000447,28.485774,31.153448,41.089546,25.9235
Smp_087820.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_087860.1,21.624315,14.711992,12.042169,19.69484,15.322924,15.559041
Smp_087870.1,7.776001,2.361049,3.374922,5.426896,3.01732,3.419273
Smp_087920.1,128.760386,112.770113,109.73506,83.165548,151.171739,108.676278
Smp_087930.1,50.709013,35.619406,23.481508,47.275185,41.240618,34.953514
Smp_087940.1,2489.200231,2647.629329,2496.074715,2528.203503,3031.250391,2556.51468
Smp_088090.1,144.517113,151.441511,167.958645,70.557383,205.021865,157.634618
Smp_088240.1,17.619849,11.864079,7.033957,27.576637,10.617223,9.564352
Smp_088250.1,26.105579,17.825174,20.576273,15.032599,23.465907,15.705501
Smp_088270.1,3.790632,3.041823,4.425675,22.950892,5.938961,2.787647
Smp_088310.1,17.020596,11.822315,9.336314,20.649519,13.513637,13.198943
Smp_088360.1,5.725342,1.864373,2.736348,27.012571,4.376352,1.212884
Smp_088390.1,31.661843,26.70419,13.788342,42.490702,29.802993,17.797577
Smp_088420.1,0.0,2.535276,12.48881,14.872281,17.060277,8.121493
Smp_088420.2,64.146493,52.410127,35.303928,93.538421,26.500096,25.777906
Smp_088460.1,37.156926,25.199171,21.508499,45.164244,31.106587,27.986126
Smp_088550.1,73.300255,39.527297,43.905958,53.891602,51.379487,43.066764
Smp_088600.1,14.557467,7.419793,6.334397,16.62796,8.106128,8.042721
Smp_088650.1,44.229675,18.36349,21.086112,55.716633,27.414199,20.332532
Smp_088660.1,66.874972,51.911284,57.324217,68.413986,75.397649,50.036738
Smp_088700.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_088720.1,0.0,0.590976,2.081708,0.873235,1.688806,1.845431
Smp_088920.1,4.496219,3.005313,4.704972,4.156033,4.467095,4.61211
Smp_088940.1,23.314922,25.828993,12.54454,27.73729,26.360835,34.431455
Smp_088950.1,10.761995,5.123644,4.913958,7.489822,7.089905,4.012566
Smp_088950.2,0.0,0.0,0.369827,0.909673,0.0,0.494073
Smp_088990.1,3.136479,2.3491,0.719538,3.118926,1.417635,1.807296
Smp_089000.1,76.870489,40.676568,46.84246,154.027872,49.178283,27.955264
Smp_089050.1,46.669301,28.570671,26.141396,53.643796,34.618518,26.654416
Smp_089060.1,60.967185,36.987387,26.335935,62.002436,50.254553,34.699326
Smp_089100.1,12.323755,8.703976,8.094726,18.029601,10.792671,8.848239
Smp_089180.1,127.640051,80.395993,74.727512,119.617404,98.995659,89.549313
Smp_089200.1,5.609145,8.096623,9.088521,2.780367,6.900522,11.259718
Smp_089200.2,0.340121,0.0,0.019968,0.193129,0.225188,0.238507
Smp_089220.1,89.079851,32.093439,30.889143,75.13504,45.855981,37.581616
Smp_089230.1,14.836369,11.485598,8.669551,18.452898,13.005945,12.097619
Smp_089240.1,4.362859,2.8414,1.876651,7.217779,3.028792,2.094965
Smp_089290.1,0.557004,0.750006,0.491347,0.454095,0.406595,0.298483
Smp_089320.1,0.623196,1.82641,1.821698,7.231529,2.682427,1.29913
Smp_089330.1,1.012693,0.0,0.0,0.0,0.0,0.0
Smp_089370.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_089400.1,55.958444,23.986151,28.392901,34.837827,33.930484,25.257364
Smp_089430.1,600.823434,283.779523,345.362368,625.502239,270.554464,217.639675
Smp_089460.1,86.949662,122.888114,96.97911,133.743403,118.11917,92.312426
Smp_089570.1,349.793482,232.779127,261.876278,400.625022,220.017657,166.207212
Smp_089590.1,25.058402,14.326183,17.229563,30.211449,21.633656,18.712442
Smp_089630.1,8.048939,5.242035,5.476145,7.505233,5.696148,5.396224
Smp_089640.1,34.63775,26.696713,28.347121,65.186567,36.463112,31.933856
Smp_089650.1,5.227699,0.554135,1.246086,1.53269,2.862543,0.535797
Smp_089650.2,4.029001,2.861842,2.465115,11.415684,3.908892,3.698475
Smp_089670.1,10.60899,5.33714,5.255627,22.369796,5.383699,7.428731
Smp_089700.1,10.570315,5.620589,3.453222,18.305469,5.976447,4.898042
Smp_089860.1,6.208972,14.612531,16.955171,2.489607,12.437227,12.95011
Smp_089870.1,387.122553,189.091073,239.102582,481.493584,191.50013,170.801453
Smp_089880.1,5.584311,3.357641,2.759948,4.494341,3.813887,3.11077
Smp_089930.1,15.419189,8.523725,9.664047,19.280889,12.501125,10.973013
Smp_090010.1,72.084306,65.571831,55.272501,60.865088,77.38997,57.364683
Smp_090030.1,7.193791,1.530215,2.412266,6.029512,3.123447,1.696029
Smp_090070.1,4.856936,2.547482,1.505096,4.425094,1.611059,2.006833
Smp_090080.1,35.573853,13.071963,20.589614,211.028967,20.95533,9.126333
Smp_090090.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_090100.1,0.724452,0.0,2.112074,0.251752,0.67414,0.337637
Smp_090110.1,0.0,0.472919,0.0,0.019411,0.289594,0.307662
Smp_090120.1,469.14066,397.253167,478.547989,402.423073,393.772799,353.27125
Smp_090140.1,47.990546,20.176484,20.799873,48.792184,24.404448,26.070938
Smp_090150.1,76.573693,45.454585,45.365446,74.754961,55.668643,53.666939
Smp_090230.1,561.923278,372.242749,409.954188,596.934634,320.770142,258.037942
Smp_090240.1,44.154218,41.169373,49.579788,33.569955,56.778221,54.908562
Smp_090440.1,6.673961,5.482584,4.958576,7.833537,7.44047,3.046192
Smp_090450.1,50.221154,25.901088,17.807444,64.153839,28.793465,27.542773
Smp_090690.1,8.145932,8.986247,6.417533,10.030783,9.774416,7.562486
Smp_090800.1,37.323145,7.263752,7.692672,24.622811,10.117,9.376873
Smp_090805.1,67.734242,41.907637,47.91151,47.981509,74.285696,45.917288
Smp_090860.1,58.376171,24.307017,22.297196,55.102489,36.734213,29.710473
Smp_090890.1,123.688806,50.648645,49.899937,121.121102,53.738083,66.590002
Smp_090920.1,11.734744,10.826861,6.792466,13.27932,11.23757,8.028683
Smp_090930.1,46.449446,22.796399,27.40098,29.906102,35.284621,23.588071
Smp_090980.1,19.656083,11.756409,13.57388,15.602121,11.998484,16.31624
Smp_091000.1,0.412149,0.0,0.384112,1.834373,0.575289,0.261935
Smp_091010.1,133.079088,67.479144,85.107279,98.048012,97.806049,88.120523
Smp_091170.1,3.403663,3.062766,2.582538,7.336788,3.158451,2.573234
Smp_091190.1,111.211333,135.209012,104.342554,85.272841,112.723694,122.667955
Smp_091190.2,8.106935,0.0,1.587486,4.855154,0.0,4.370919
Smp_091210.1,0.784021,0.893566,0.674481,1.655672,0.729573,0.863672
Smp_091230.1,217.462567,89.224958,117.860269,216.594343,129.221568,106.694256
Smp_091240.1,157.604316,123.795798,137.951259,120.838085,131.334955,111.803568
Smp_091360.1,7.612773,5.136105,2.910178,9.263191,4.628981,4.220788
Smp_091380.1,73.664726,43.819343,47.477208,66.268801,42.903671,45.472249
Smp_091390.1,134.381732,84.313699,78.39525,94.110714,109.518838,79.411148
Smp_091460.1,1535.900551,912.145013,703.420429,2429.436762,810.038497,585.052137
Smp_091470.1,267.73357,200.268888,156.439642,218.165542,202.921925,145.114715
Smp_091480.1,121.454833,103.889619,106.235537,141.112469,112.749751,91.075344
Smp_091640.1,215.51114,91.955738,144.284589,194.334708,122.94671,67.008321
Smp_091640.2,381.122892,224.308507,264.522934,450.40245,253.145452,177.462934
Smp_091650.1,22.339689,9.88246,10.274041,27.117646,12.082126,10.661629
Smp_091730.1,46.276418,37.295853,26.871915,56.941984,36.184579,29.745513
Smp_091740.1,1.038274,0.524155,0.155611,3.163655,0.463421,0.559181
Smp_091740.2,10.695678,7.400832,6.933829,15.317089,7.08511,6.761759
Smp_091750.1,29.651622,30.358083,29.3062,38.156516,40.337269,40.7671
Smp_091790.1,17.635684,22.150795,14.268637,36.821613,26.123529,19.133808
Smp_091820.1,3.349452,1.285467,0.617461,3.05059,1.288083,0.851477
Smp_091840.1,40.678652,30.939805,29.829272,29.592608,41.368613,29.804461
Smp_091850.1,49.296068,46.256641,52.731832,28.713013,69.32625,50.786539
Smp_091950.1,0.0,0.0,0.0,0.015585,0.0,0.0
Smp_091990.1,20.10791,15.488166,12.00363,17.071116,19.161267,14.573287
Smp_092020.1,7.626493,7.200214,6.247965,8.191703,5.838456,6.635296
Smp_092020.2,0.0,1.316422,0.0,0.332544,0.0,0.443729
Smp_092020.3,0.972143,1.988757,1.329762,1.97385,1.548805,1.455411
Smp_092150.1,6.381141,0.779221,2.287333,6.68445,2.544852,1.622174
Smp_092170.1,27.505824,18.491589,16.877802,25.25994,18.341563,15.601237
Smp_092180.1,29.191986,14.807325,20.874196,27.461935,19.403346,14.318739
Smp_092280.1,200.101508,148.111324,158.141694,149.625095,161.783198,137.067375
Smp_092320.1,68.141844,57.20052,40.188151,73.781715,63.556234,68.902102
Smp_092380.1,125.255015,53.235551,53.644272,129.406793,71.361063,46.211616
Smp_092490.1,111.688487,106.096882,90.189214,194.575311,95.096444,74.988244
Smp_092500.1,45.221191,22.553434,24.433886,68.864584,24.394153,23.778265
Smp_092530.1,49.752605,23.286734,17.562254,35.222456,29.494498,24.114727
Smp_092570.1,85.130441,59.860087,53.429518,71.920405,79.031827,57.55169
Smp_092580.1,0.0,0.0,0.0,0.489391,0.0,0.0
Smp_092750.1,135.704623,83.319506,105.439774,166.401568,82.238418,84.317727
Smp_092770.1,56.417399,39.106418,29.438585,57.460163,48.699679,31.97486
Smp_092780.1,76.522636,52.83702,65.023152,50.396971,58.312465,60.315677
Smp_092810.1,7.308136,4.148975,3.71187,8.940825,4.838521,4.291056
Smp_092850.1,77.527057,68.07539,51.91701,59.045358,58.262488,46.821814
Smp_092880.1,120.951627,102.432202,76.459317,128.106501,119.145354,96.906491
Smp_092930.1,8.90804,5.75174,3.926639,10.090102,7.60304,6.28384
Smp_092950.1,12.312001,7.10303,5.680695,20.211369,8.698787,8.043558
Smp_093070.1,9.795259,1.343737,6.942424,3.113451,5.134941,4.695044
Smp_093100.1,223.10326,174.368563,177.419376,120.080043,213.765258,158.914772
Smp_093210.1,0.925159,0.721138,0.639809,1.921315,0.883472,0.692723
Smp_093220.1,21.030589,12.890199,11.768199,24.769108,17.072628,15.397853
Smp_093230.1,125.821325,95.06749,71.785628,90.942237,115.907323,86.210983
Smp_093280.1,51.199967,31.285675,31.98179,42.825844,37.437907,33.029513
Smp_093310.1,33.292111,26.425138,23.611534,35.42282,26.791436,21.00716
Smp_093320.1,280.474364,181.033696,156.549887,457.879289,109.858095,101.857815
Smp_093430.1,9.807462,4.687461,4.052281,13.522692,0.0,5.227662
Smp_093430.2,0.0,0.0,0.0,0.0,6.013069,0.0
Smp_093440.1,891.189108,596.002223,686.346255,731.983139,573.44699,442.035896
Smp_093450.1,10.731919,4.838802,6.007049,10.046244,7.078426,4.984216
Smp_093540.1,3.842341,1.938205,1.918508,5.964613,2.774364,2.235547
Smp_093580.1,19.278279,8.144491,6.075926,12.176723,10.251332,8.21235
Smp_093620.1,5.55032,2.877511,3.919379,8.35077,2.172977,1.834371
Smp_093630.1,42.765935,26.877612,34.182055,37.432741,35.143373,29.714931
Smp_093690.1,80.744156,69.725291,74.033583,55.916934,83.996171,64.473011
Smp_093700.1,57.601346,40.309565,31.12981,76.973078,51.134559,39.705221
Smp_093710.1,0.0,0.0,0.0,0.23225,0.0,0.0
Smp_093720.1,4.725323,3.218138,1.40541,25.341615,3.22114,3.112358
Smp_093740.1,237.955563,172.780899,138.215483,191.10226,193.923354,171.518113
Smp_093750.1,74.24308,46.174959,57.456743,60.204023,55.999175,39.974561
Smp_093780.1,0.0,0.0,0.0,2.457651,0.545626,0.0
Smp_093790.1,0.0,3.047199,1.169701,1.659248,2.087812,1.405869
Smp_093800.1,58.48304,34.502036,44.867054,43.245266,53.765266,44.311977
Smp_093820.1,82.124275,56.770088,59.364167,55.489866,68.733545,56.707772
Smp_093830.1,0.0,0.0,0.068886,0.077057,0.0,0.0
Smp_093840.1,110.077258,87.657381,74.068361,115.685068,95.116078,59.443025
Smp_093850.1,33.820047,27.97405,25.415735,30.25912,34.747625,23.240498
Smp_093920.1,12.455124,6.733665,3.290305,16.12158,7.084429,7.211814
Smp_093930.1,16.141403,11.559204,8.835627,11.183748,13.310878,10.492735
Smp_093950.1,134.448211,139.989612,85.791023,127.062145,144.440915,149.428689
Smp_093980.1,4.279183,0.696726,2.045176,3.546029,5.783389,2.175655
Smp_094020.1,45.382855,30.327152,22.874413,50.036517,28.592075,25.834276
Smp_094050.1,16.610206,3.422799,3.497953,12.4254,5.640996,4.717374
Smp_094060.1,64.974832,39.085666,34.41972,42.576393,43.91213,30.845605
Smp_094140.1,8.237948,3.666173,2.677305,5.402507,4.89154,3.560141
Smp_094190.1,1.23337,0.240977,0.406736,3.026605,0.147563,0.815203
Smp_094250.1,1.90416,1.951366,1.333307,5.047919,3.476836,1.432106
Smp_094320.1,11.642331,7.259653,9.642797,16.100379,11.854617,9.776263
Smp_094330.1,6.734251,3.112516,2.574833,6.753471,3.436509,3.939303
Smp_094340.1,106.39095,68.293175,62.772061,89.387494,78.729815,80.398473
Smp_094360.1,36.172181,15.58002,14.919877,30.718591,18.688456,19.683263
Smp_094380.1,6.204391,3.521992,2.861116,8.182745,3.109672,3.442224
Smp_094390.1,0.0,0.0,0.0,0.415492,0.0,0.0
Smp_094420.1,50.732708,37.885619,28.956506,60.479083,34.288466,31.436334
Smp_094470.1,95.891345,103.779179,70.90161,92.618001,105.54116,81.256362
Smp_094480.1,50.409624,31.108167,30.62124,53.292966,42.182035,38.444475
Smp_094560.1,0.73302,0.83544,0.420404,2.899995,0.438502,0.559031
Smp_094630.1,18.460938,10.820755,12.804596,21.383301,10.90552,12.671171
Smp_094640.1,30.115899,25.708469,24.132614,34.157342,33.281354,24.470193
Smp_094760.1,128.312609,113.054266,75.350811,105.040481,124.931022,90.716281
Smp_094770.1,24.508168,21.970456,15.668314,33.619971,29.322185,24.664721
Smp_094810.1,119.305402,143.795581,125.296693,67.345669,184.140737,116.917972
Smp_094820.1,59.404409,42.747149,53.234088,56.655997,53.939271,49.821216
Smp_094870.1,15.480862,8.343911,10.103276,23.459498,7.398032,7.701268
Smp_094880.1,47.033331,22.58582,25.267453,46.85287,26.948757,19.145574
Smp_094890.1,16.501101,6.504568,4.85635,13.618753,12.973943,6.612401
Smp_094890.2,0.0,0.0,0.0,0.506545,0.0,0.0
Smp_094920.1,46.783217,37.37377,28.147755,42.040367,48.997831,31.566314
Smp_094930.1,0.559105,0.182064,0.053443,0.388586,0.111488,0.023689
Smp_094950.1,13.95983,10.032136,7.670817,11.974632,15.518039,7.459788
Smp_094980.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_095010.1,62.963355,27.494917,27.249626,48.096072,39.748349,29.135632
Smp_095130.1,7.610355,4.646624,2.864345,6.865916,5.564301,3.103514
Smp_095140.1,15.994021,6.727279,7.389317,9.619665,11.428234,5.816498
Smp_095150.1,103.850495,48.864552,68.667823,61.96464,57.375073,53.042674
Smp_095190.1,7.911399,2.618938,3.476796,12.117477,5.496033,4.769522
Smp_095290.1,0.0,0.0,0.080638,0.255574,0.0,0.166799
Smp_095350.1,0.0,0.0,0.0,0.168302,0.0,0.133379
Smp_095360.1,134.789699,66.268715,94.9892,196.051091,67.808917,49.046566
Smp_095400.1,24585.119741,56301.155552,103449.463787,22018.902123,56444.001877,55733.661775
Smp_095410.1,46.666143,50.198475,43.303749,43.09995,70.888507,40.654719
Smp_095470.1,21.611307,13.06094,14.757964,38.656801,16.872337,17.459408
Smp_095480.1,0.144569,0.776768,0.165828,0.649239,0.259449,0.202133
Smp_095520.1,49.766644,40.137544,50.778801,46.685164,41.771753,39.130983
Smp_095580.1,6.423739,3.480203,2.711102,13.874885,3.375873,2.539374
Smp_095630.1,36.997787,18.071671,17.08963,58.789132,20.144586,14.558581
Smp_095650.1,53.679513,25.620593,22.430131,47.450823,26.423388,28.149906
Smp_095670.1,157.194371,84.672664,76.123659,131.765297,90.504656,97.612215
Smp_095680.1,3.244978,2.512526,2.326726,6.633524,2.717039,1.779929
Smp_095810.1,2.411911,2.630394,1.941922,4.173064,3.070649,1.158943
Smp_095910.1,15.107731,9.524591,8.337194,27.203455,9.983433,9.780119
Smp_095920.1,44.236191,32.733666,19.381779,37.600358,46.866891,18.157521
Smp_095980.1,0.0,0.0,0.149601,0.0,0.0,0.663105
Smp_096000.1,0.156923,0.919467,0.404437,0.807395,0.344222,0.382426
Smp_096010.1,27.735941,27.96756,21.09859,26.173121,39.708221,22.645091
Smp_096010.2,4.013639,1.688051,1.864243,5.30126,2.071325,2.663367
Smp_096020.1,330.96084,248.192061,203.671375,434.036283,267.917622,223.104528
Smp_096050.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_096160.1,10.040269,9.381942,9.732827,7.719108,11.141963,11.152771
Smp_096200.1,134.666259,79.87927,78.08289,88.127014,118.792715,81.148467
Smp_096210.1,8.88102,5.990514,4.911563,10.157373,6.324687,5.294793
Smp_096240.1,49.126859,26.288318,21.594132,54.873154,31.069721,30.643984
Smp_096270.1,12.38036,9.223539,7.835571,8.614543,8.428475,4.51425
Smp_096290.1,91.232704,79.27048,62.763748,164.124324,56.500718,55.19397
Smp_096310.1,9.822504,4.281933,2.392696,8.893436,4.970333,5.168556
Smp_096320.1,7.560577,3.628195,2.187102,8.711741,2.777177,3.068461
Smp_096360.1,2.92534,0.711983,1.083185,3.042812,1.928969,1.088622
Smp_096390.1,49.656419,23.339538,23.240033,102.25832,31.946984,21.197701
Smp_096410.1,9.294412,2.476299,2.90758,8.198901,7.581864,5.692124
Smp_096450.1,58.129994,36.396897,30.928375,40.115476,44.944942,31.00367
Smp_096480.1,4.488364,2.801341,2.681439,4.959162,5.718046,2.884206
Smp_096520.1,10.981498,9.789196,4.762973,8.366161,10.07288,16.610312
Smp_096640.1,21.645387,10.40755,9.439915,27.963083,10.767971,11.52098
Smp_096720.1,5.83061,2.776179,3.156916,8.677802,3.21054,2.860398
Smp_096750.1,572.848005,278.44092,310.266622,622.502313,263.925977,182.299417
Smp_096760.1,400.721228,283.458449,243.070552,580.10177,298.817526,244.973566
Smp_096780.1,14.520664,6.447871,4.353241,28.450064,5.659349,5.99845
Smp_096790.1,16.944244,14.006321,7.849089,48.813139,11.955587,4.307462
Smp_096900.1,8.03329,2.877514,3.724218,3.629108,2.082433,1.055123
Smp_096910.1,8.853833,6.631175,4.501863,13.736637,7.626922,5.776969
Smp_096920.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_097020.1,27.509819,14.930274,14.157851,48.278814,14.840196,15.186102
Smp_097180.1,2.563683,1.529696,1.047612,3.353518,1.006527,1.732794
Smp_097180.2,86.259415,90.67784,51.69926,102.236292,71.483889,82.001334
Smp_097210.1,13.732576,9.810032,8.983509,15.858259,13.417831,9.491186
Smp_097240.1,28.12907,31.627283,31.085845,27.920574,44.87243,34.033757
Smp_097280.1,35.546766,27.576395,24.884011,20.960527,31.438134,23.122759
Smp_097320.1,2.192707,1.887154,1.412533,7.339322,2.393092,2.160744
Smp_097370.1,23.163497,22.062834,19.59509,40.286044,24.76884,22.781065
Smp_097380.1,253.672614,171.780276,193.431804,311.463363,193.902944,136.546535
Smp_097460.1,3.208797,3.488241,1.50698,7.046867,2.655626,2.724486
Smp_097490.1,704.386138,658.702354,819.877773,457.401449,896.100813,605.796868
Smp_097500.1,4.397748,2.045802,2.312027,21.009192,3.883544,2.715066
Smp_097560.1,6.911356,6.164633,5.342545,15.856317,7.549883,5.805615
Smp_097590.1,17.59816,7.224749,7.755477,14.026059,10.613553,5.996948
Smp_097620.1,78.124369,68.526873,112.961985,67.945376,122.761589,80.979663
Smp_097660.1,244.446144,195.780412,185.701532,203.985977,224.06025,153.154291
Smp_097700.1,3.090513,1.732651,1.703577,4.398418,1.749219,1.610408
Smp_097710.1,48.083291,26.453121,27.093086,39.642219,28.629458,38.879114
Smp_097730.1,4.2415,2.149466,2.658465,5.697966,3.174678,2.369908
Smp_097740.1,13.493044,11.0439,6.169946,10.118714,8.580734,7.648238
Smp_097750.1,372.577488,347.252011,266.075048,432.279434,293.364094,227.37518
Smp_097790.1,3.581142,2.458691,2.221179,7.546042,2.316547,1.572214
Smp_097790.2,8.101876,6.077917,5.423458,9.139998,7.66543,6.706134
Smp_097800.1,511.11758,433.535733,339.708613,543.49621,380.13642,309.806975
Smp_097810.1,15.857612,12.90949,11.621019,23.243535,18.181925,12.933512
Smp_097820.1,0.301997,0.250506,0.146234,0.613433,0.20255,0.169098
Smp_097820.2,3.560291,0.995504,1.187659,2.36004,1.616816,1.445573
Smp_097830.1,0.0,0.0,0.0,0.962185,0.0,0.0
Smp_097830.2,28.763865,25.572965,30.75606,42.589803,29.089699,25.476859
Smp_097830.3,1.977315,0.0,0.354502,11.9002,1.505275,0.115683
Smp_097930.1,10.812158,9.053534,22.367983,1.300603,17.247914,8.932951
Smp_097940.1,0.0,3.828994,5.727216,1.222917,0.0,5.483258
Smp_097940.2,8.254406,8.272972,3.962683,7.193405,10.668882,9.425918
Smp_098090.1,26.939868,19.516642,21.871673,42.429878,30.543767,23.046316
Smp_098300.1,11.075202,8.871929,3.3665,10.740851,4.917463,7.958395
Smp_098320.1,16.174262,6.656148,3.61544,9.45491,6.003195,7.56745
Smp_098320.2,0.0,1.556653,1.121277,1.625234,3.494167,1.428676
Smp_098330.1,15.637939,6.065784,5.38563,19.020006,5.013689,4.033842
Smp_098340.1,4.017947,8.504501,11.713964,7.518341,11.350268,8.937406
Smp_098420.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_098450.1,42.719353,19.299344,23.290045,33.852064,33.804311,25.36827
Smp_098550.1,11.907642,10.278156,6.829311,28.856884,12.815436,10.781408
Smp_098560.1,40.078352,25.83275,25.829484,39.695012,34.026901,22.845286
Smp_098570.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_098650.1,3.606252,2.268918,3.693388,3.217254,2.473288,3.25741
Smp_098650.2,0.0,0.0,0.0,0.377119,0.0,0.0
Smp_098740.1,3.708233,1.572174,2.810594,7.168711,2.122098,2.065375
Smp_098760.1,38.712255,17.870145,13.891738,37.594964,17.644309,17.803365
Smp_098840.1,20.216704,11.232704,7.826457,28.088244,10.632541,11.370848
Smp_098850.1,4.527988,5.52927,4.38228,18.609732,6.207435,3.597116
Smp_098890.1,149.650697,89.874327,121.462106,117.523222,92.030568,94.021354
Smp_098890.2,58.233324,43.500841,24.692603,40.47881,23.242667,30.827576
Smp_098920.1,10.281549,4.936932,5.596876,11.012192,7.036648,4.673672
Smp_098950.1,41.972505,30.658334,27.440113,34.925449,30.099459,26.626036
Smp_098960.1,390.053195,244.742411,232.104594,451.641659,194.599295,152.262713
Smp_098980.1,23.199371,15.639752,12.948005,18.204701,18.465973,13.306159
Smp_099030.1,34.227441,20.88251,13.958375,22.117465,19.574873,12.159857
Smp_099030.2,0.0,3.820547,4.773581,8.917101,7.532037,5.03239
Smp_099090.1,0.394868,0.0,0.0,0.499285,0.451543,0.0
Smp_099150.1,389.673131,326.838581,241.386544,464.593728,314.976138,239.749852
Smp_099160.1,277.298404,241.55785,219.134085,263.708838,254.983045,193.558235
Smp_099170.1,5.988355,6.345338,4.589743,9.484552,6.684058,4.434039
Smp_099210.1,0.257364,0.274985,0.220647,0.619286,0.141919,0.307541
Smp_099240.1,19.90771,8.531412,11.390608,15.87439,11.122595,10.408093
