source,target,correlation,abs_correlation,interaction,relation,edge_width
Smp_331370.1,Smp_139080.2,0.9752279138030839,0.9752279138030839,coexpressao_positiva,positiva,0.9752279138030839
Smp_331370.1,Smp_005190.3,0.972167757315516,0.972167757315516,coexpressao_positiva,positiva,0.972167757315516
Smp_331370.1,Smp_210520.2,0.9952852555758581,0.9952852555758581,coexpressao_positiva,positiva,0.9952852555758581
Smp_331370.1,Smp_176260.1,0.9781874260998611,0.9781874260998611,coexpressao_positiva,positiva,0.9781874260998611
Smp_331370.1,Smp_331590.1,0.9971449994323813,0.9971449994323813,coexpressao_positiva,positiva,0.9971449994323813
Smp_331370.1,Smp_168080.2,0.9797120079663311,0.9797120079663311,coexpressao_positiva,positiva,0.9797120079663311
Smp_331370.1,Smp_194370.1,0.9845881866491051,0.9845881866491051,coexpressao_positiva,positiva,0.9845881866491051
Smp_331370.1,Smp_331170.2,0.9762791154338052,0.9762791154338052,coexpressao_positiva,positiva,0.9762791154338052
Smp_331370.1,Smp_149380.2,0.9957937904394526,0.9957937904394526,coexpressao_positiva,positiva,0.9957937904394526
Smp_331370.1,Smp_302270.1,0.9787133108252071,0.9787133108252071,coexpressao_positiva,positiva,0.9787133108252071
Smp_331370.1,Smp_004690.2,0.9877176265009752,0.9877176265009752,coexpressao_positiva,positiva,0.9877176265009752
Smp_331370.1,Smp_041500.2,0.972161952580297,0.972161952580297,coexpressao_positiva,positiva,0.972161952580297
Smp_331370.1,Smp_127870.1,0.972903889139798,0.972903889139798,coexpressao_positiva,positiva,0.972903889139798
Smp_331370.1,Smp_244860.1,0.9862040145475404,0.9862040145475404,coexpressao_positiva,positiva,0.9862040145475404
Smp_331370.1,Smp_029210.2,0.9855557875726861,0.9855557875726861,coexpressao_positiva,positiva,0.9855557875726861
Smp_204040.1,Smp_182600.1,0.9868221082734792,0.9868221082734792,coexpressao_positiva,positiva,0.9868221082734792
Smp_204040.1,Smp_330270.1,0.9989609305597785,0.9989609305597785,coexpressao_positiva,positiva,0.9989609305597785
Smp_204040.1,Smp_247700.1,0.9966937388165199,0.9966937388165199,coexpressao_positiva,positiva,0.9966937388165199
Smp_204040.1,Smp_328440.1,0.9732297544176772,0.9732297544176772,coexpressao_positiva,positiva,0.9732297544176772
Smp_204040.1,Smp_010550.1,0.9971213934311559,0.9971213934311559,coexpressao_positiva,positiva,0.9971213934311559
Smp_204040.1,Smp_212300.2,0.9877080647201255,0.9877080647201255,coexpressao_positiva,positiva,0.9877080647201255
Smp_204040.1,Smp_214020.2,0.981424386912696,0.981424386912696,coexpressao_positiva,positiva,0.981424386912696
Smp_134410.1,Smp_322700.1,0.9879819425096709,0.9879819425096709,coexpressao_positiva,positiva,0.9879819425096709
Smp_134410.1,Smp_340300.1,0.9914864764918957,0.9914864764918957,coexpressao_positiva,positiva,0.9914864764918957
Smp_134410.1,Smp_302870.1,0.9897255835699232,0.9897255835699232,coexpressao_positiva,positiva,0.9897255835699232
Smp_134410.1,Smp_152630.1,0.9969222830329516,0.9969222830329516,coexpressao_positiva,positiva,0.9969222830329516
Smp_134410.1,Smp_340430.1,0.983748541320828,0.983748541320828,coexpressao_positiva,positiva,0.983748541320828
Smp_134410.1,Smp_047870.1,0.9965293700944572,0.9965293700944572,coexpressao_positiva,positiva,0.9965293700944572
Smp_134410.1,Smp_205710.1,0.9828155664065029,0.9828155664065029,coexpressao_positiva,positiva,0.9828155664065029
Smp_134410.1,Smp_348840.2,0.9778006456931716,0.9778006456931716,coexpressao_positiva,positiva,0.9778006456931716
Smp_134410.1,Smp_246790.1,0.9969766665695918,0.9969766665695918,coexpressao_positiva,positiva,0.9969766665695918
Smp_134410.1,Smp_022320.3,0.9979835164563668,0.9979835164563668,coexpressao_positiva,positiva,0.9979835164563668
Smp_134410.1,Smp_105180.2,0.9881115393595241,0.9881115393595241,coexpressao_positiva,positiva,0.9881115393595241
Smp_134410.1,Smp_302040.3,0.9950251388604389,0.9950251388604389,coexpressao_positiva,positiva,0.9950251388604389
Smp_134410.1,Smp_312610.1,0.9968908425725428,0.9968908425725428,coexpressao_positiva,positiva,0.9968908425725428
Smp_134410.1,Smp_133860.1,0.995209479806107,0.995209479806107,coexpressao_positiva,positiva,0.995209479806107
Smp_134410.1,Smp_139080.2,0.9967158671465062,0.9967158671465062,coexpressao_positiva,positiva,0.9967158671465062
Smp_134410.1,Smp_341200.2,0.9844963214923985,0.9844963214923985,coexpressao_positiva,positiva,0.9844963214923985
Smp_134410.1,Smp_336310.2,0.9986375020843637,0.9986375020843637,coexpressao_positiva,positiva,0.9986375020843637
Smp_134410.1,Smp_320400.1,0.9720850246546435,0.9720850246546435,coexpressao_positiva,positiva,0.9720850246546435
Smp_134410.1,Smp_012350.1,0.9873748337445445,0.9873748337445445,coexpressao_positiva,positiva,0.9873748337445445
Smp_134410.1,Smp_005190.3,0.9790365129119697,0.9790365129119697,coexpressao_positiva,positiva,0.9790365129119697
Smp_134410.1,Smp_210520.2,0.9702796452364617,0.9702796452364617,coexpressao_positiva,positiva,0.9702796452364617
Smp_134410.1,Smp_000790.2,0.9757250712641882,0.9757250712641882,coexpressao_positiva,positiva,0.9757250712641882
Smp_134410.1,Smp_331170.2,0.997506962840234,0.997506962840234,coexpressao_positiva,positiva,0.997506962840234
Smp_134410.1,Smp_149380.2,0.9778840536555672,0.9778840536555672,coexpressao_positiva,positiva,0.9778840536555672
Smp_134410.1,Smp_302270.1,0.9967187808917298,0.9967187808917298,coexpressao_positiva,positiva,0.9967187808917298
Smp_134410.1,Smp_019690.1,0.9843419269240029,0.9843419269240029,coexpressao_positiva,positiva,0.9843419269240029
Smp_134410.1,Smp_029210.2,0.9873617851308326,0.9873617851308326,coexpressao_positiva,positiva,0.9873617851308326
Smp_084180.1,Smp_307630.1,0.978103213158956,0.978103213158956,coexpressao_positiva,positiva,0.978103213158956
Smp_084180.1,Smp_022320.2,0.9820044681724456,0.9820044681724456,coexpressao_positiva,positiva,0.9820044681724456
Smp_084180.1,Smp_316910.1,0.9873076689369502,0.9873076689369502,coexpressao_positiva,positiva,0.9873076689369502
Smp_084180.1,Smp_314280.1,0.9746329917127445,0.9746329917127445,coexpressao_positiva,positiva,0.9746329917127445
Smp_308755.1,Smp_200710.1,0.9999993425686157,0.9999993425686157,coexpressao_positiva,positiva,0.9999993425686157
Smp_308755.1,Smp_317180.1,0.996615104957878,0.996615104957878,coexpressao_positiva,positiva,0.996615104957878
Smp_308755.1,Smp_319120.2,0.9781462266862403,0.9781462266862403,coexpressao_positiva,positiva,0.9781462266862403
Smp_308755.1,Smp_133590.2,0.987131423369382,0.987131423369382,coexpressao_positiva,positiva,0.987131423369382
Smp_308755.1,Smp_340840.1,0.9992110984220375,0.9992110984220375,coexpressao_positiva,positiva,0.9992110984220375
Smp_308755.1,Smp_332600.3,0.9798431851975358,0.9798431851975358,coexpressao_positiva,positiva,0.9798431851975358
Smp_308755.1,Smp_053550.1,0.9746821043236885,0.9746821043236885,coexpressao_positiva,positiva,0.9746821043236885
Smp_308755.1,Smp_071590.1,0.999008300411241,0.999008300411241,coexpressao_positiva,positiva,0.999008300411241
Smp_308755.1,Smp_244440.1,0.9727111255161862,0.9727111255161862,coexpressao_positiva,positiva,0.9727111255161862
Smp_010550.2,Smp_341160.2,0.974220915396879,0.974220915396879,coexpressao_positiva,positiva,0.974220915396879
Smp_010550.2,Smp_051000.1,0.9918860367622538,0.9918860367622538,coexpressao_positiva,positiva,0.9918860367622538
Smp_010550.2,Smp_170910.1,0.9958898474874572,0.9958898474874572,coexpressao_positiva,positiva,0.9958898474874572
Smp_010550.2,Smp_309730.1,0.9807875587917971,0.9807875587917971,coexpressao_positiva,positiva,0.9807875587917971
Smp_010550.2,Smp_322930.1,0.9800442488625914,0.9800442488625914,coexpressao_positiva,positiva,0.9800442488625914
Smp_010550.2,Smp_192010.1,0.9921209679163575,0.9921209679163575,coexpressao_positiva,positiva,0.9921209679163575
Smp_010550.2,Smp_201340.1,0.9902718248501603,0.9902718248501603,coexpressao_positiva,positiva,0.9902718248501603
Smp_010550.2,Smp_020450.1,0.9810607131869017,0.9810607131869017,coexpressao_positiva,positiva,0.9810607131869017
Smp_010550.2,Smp_058050.1,0.9804659850464578,0.9804659850464578,coexpressao_positiva,positiva,0.9804659850464578
Smp_010550.2,Smp_141290.1,0.9922416374621268,0.9922416374621268,coexpressao_positiva,positiva,0.9922416374621268
Smp_182600.1,Smp_330270.1,0.9784223280512026,0.9784223280512026,coexpressao_positiva,positiva,0.9784223280512026
Smp_182600.1,Smp_247700.1,0.970412413501387,0.970412413501387,coexpressao_positiva,positiva,0.970412413501387
Smp_182600.1,Smp_010550.1,0.9962500594083336,0.9962500594083336,coexpressao_positiva,positiva,0.9962500594083336
