source,target,correlation,abs_correlation,relation,interaction,edge_width,edge_sign
Smp_335370.1,Smp_243150.1,0.9931970767511904,0.9931970767511904,positive,positive,0.9931970767511904,positive
Smp_335370.1,Smp_130790.1,-0.9623400960675252,0.9623400960675252,negative,negative,0.9623400960675252,negative
Smp_022320.2,Smp_088420.1,-0.9668173084379,0.9668173084379,negative,negative,0.9668173084379,negative
Smp_022320.2,Smp_146150.1,-0.9761876044250476,0.9761876044250476,negative,negative,0.9761876044250476,negative
Smp_022320.2,Smp_314280.1,0.9918108596763724,0.9918108596763724,positive,positive,0.9918108596763724,positive
Smp_022320.2,Smp_046060.2,-0.9770236175319422,0.9770236175319422,negative,negative,0.9770236175319422,negative
Smp_022320.2,Smp_173380.1,-0.9721034053973469,0.9721034053973469,negative,negative,0.9721034053973469,negative
Smp_022320.2,Smp_132280.1,-0.9717102359315644,0.9717102359315644,negative,negative,0.9717102359315644,negative
Smp_022320.2,Smp_323090.1,-0.9645753598148898,0.9645753598148898,negative,negative,0.9645753598148898,negative
Smp_022320.2,Smp_128510.1,0.9994001568587938,0.9994001568587938,positive,positive,0.9994001568587938,positive
Smp_022320.2,Smp_173380.2,0.9541823749551308,0.9541823749551308,positive,positive,0.9541823749551308,positive
Smp_022320.2,Smp_012350.2,0.9508794923328164,0.9508794923328164,positive,positive,0.9508794923328164,positive
Smp_022320.2,Smp_138160.1,-0.9710289469253672,0.9710289469253672,negative,negative,0.9710289469253672,negative
Smp_022320.2,Smp_198680.2,0.9875250198253632,0.9875250198253632,positive,positive,0.9875250198253632,positive
Smp_022320.2,Smp_305110.1,-0.9795053658340585,0.9795053658340585,negative,negative,0.9795053658340585,negative
Smp_022320.2,Smp_324140.1,-0.9782115882369689,0.9782115882369689,negative,negative,0.9782115882369689,negative
Smp_022320.2,Smp_130100.1,0.95859293566256,0.95859293566256,positive,positive,0.95859293566256,positive
Smp_022320.2,Smp_198170.1,0.97808097229102,0.97808097229102,positive,positive,0.97808097229102,positive
Smp_022320.2,Smp_167630.1,-0.969617201004194,0.969617201004194,negative,negative,0.969617201004194,negative
Smp_022320.2,Smp_347950.1,-0.9725761792893296,0.9725761792893296,negative,negative,0.9725761792893296,negative
Smp_088420.1,Smp_146150.1,0.9967901046386978,0.9967901046386978,positive,positive,0.9967901046386978,positive
Smp_088420.1,Smp_063530.2,0.9750001626832264,0.9750001626832264,positive,positive,0.9750001626832264,positive
Smp_088420.1,Smp_041500.2,0.960092391308921,0.960092391308921,positive,positive,0.960092391308921,positive
Smp_088420.1,Smp_323420.1,-0.9593977841154916,0.9593977841154916,negative,negative,0.9593977841154916,negative
Smp_088420.1,Smp_314280.1,-0.97962782065666,0.97962782065666,negative,negative,0.97962782065666,negative
Smp_088420.1,Smp_322980.1,-0.9943551913859172,0.9943551913859172,negative,negative,0.9943551913859172,negative
Smp_088420.1,Smp_173380.1,0.9546415222267076,0.9546415222267076,positive,positive,0.9546415222267076,positive
Smp_088420.1,Smp_347540.2,-0.9540704484966096,0.9540704484966096,negative,negative,0.9540704484966096,negative
Smp_088420.1,Smp_132280.1,0.9861423976216602,0.9861423976216602,positive,positive,0.9861423976216602,positive
Smp_088420.1,Smp_323090.1,0.9935603967435024,0.9935603967435024,positive,positive,0.9935603967435024,positive
Smp_088420.1,Smp_334420.1,0.984042958747924,0.984042958747924,positive,positive,0.984042958747924,positive
Smp_088420.1,Smp_319250.1,-0.9826972270688478,0.9826972270688478,negative,negative,0.9826972270688478,negative
Smp_088420.1,Smp_128510.1,-0.9595637616240614,0.9595637616240614,negative,negative,0.9595637616240614,negative
Smp_088420.1,Smp_012350.2,-0.9927320141077254,0.9927320141077254,negative,negative,0.9927320141077254,negative
Smp_088420.1,Smp_000080.1,0.9745486656605166,0.9745486656605166,positive,positive,0.9745486656605166,positive
Smp_088420.1,Smp_305110.1,0.9710112198945576,0.9710112198945576,positive,positive,0.9710112198945576,positive
Smp_088420.1,Smp_028800.1,0.9940215098899664,0.9940215098899664,positive,positive,0.9940215098899664,positive
Smp_088420.1,Smp_326300.1,0.9595857565005304,0.9595857565005304,positive,positive,0.9595857565005304,positive
Smp_088420.1,Smp_134550.1,0.981095185449538,0.981095185449538,positive,positive,0.981095185449538,positive
Smp_088420.1,Smp_326390.1,-0.9589993152391952,0.9589993152391952,negative,negative,0.9589993152391952,negative
Smp_088420.1,Smp_167630.1,0.9956692330401522,0.9956692330401522,positive,positive,0.9956692330401522,positive
