gene,degree,weighted_degree,betweenness,pagerank,mean_log_expression,variance_log_expression,hub_status,degree_rank,weighted_degree_rank,media_simpatrica,media_alopatrica,delta_alopatrica_menos_simpatrica,delta_pareado_geracao_2,delta_pareado_geracao_3,delta_pareado_medio,abs_delta_pareado_medio,direcao_condicao,rotulo
Smp_312610.1,67,65.52437440059984,0.0045595854205875,0.0026437059677901,1.6855535868748794,1.2955679251913763,hub,19,22,1.0038171720573625,2.367290001692397,1.3634728296350345,2.2887158692228615,0.43822979004720697,1.3634728296350342,1.3634728296350342,maior_alopatrica_forte,Smp_312610.1
Smp_063530.2,67,65.4122204649433,0.0059687351690931,0.0027166330116808,1.3956345001490988,0.9254551906302204,hub,19,23,0.8547770013978764,1.9364919989003213,1.081714997502445,2.205723118787544,-0.042293123782654485,1.081714997502445,1.081714997502445,maior_alopatrica_forte,Smp_063530.2
Smp_348840.2,67,65.35091591493749,0.0059482823769351,0.0026880018165011,2.362651557493697,2.549365668755636,hub,19,24,1.5498597666588305,3.1754433483285633,1.6255835816697328,3.4928109842472104,-0.24164382090774472,1.6255835816697328,1.6255835816697328,maior_alopatrica_forte,Smp_348840.2
Smp_047870.1,66,64.70225075543163,0.0024928418066052,0.0026056840138199,2.9298889539155075,3.843212004066856,hub,25,25,1.849509703656636,4.010268204174379,2.1607585005177428,4.108722322424374,0.2127946786111128,2.160758500517743,2.160758500517743,maior_alopatrica_forte,Smp_047870.1
Smp_246790.1,66,64.69314408488619,0.0024928418066052,0.0026054082915635,2.368756531406394,2.509071735491712,hub,25,26,1.501277546677068,3.2362355161357197,1.7349579694586517,3.3050377921649847,0.16487814675231904,1.7349579694586519,1.7349579694586519,maior_alopatrica_forte,Smp_246790.1
Smp_204390.1,66,64.67051239521186,0.0022293132898186,0.0026256066694775,3.691301302274957,0.5402571198361763,hub,25,27,3.230987078562231,4.151615525987683,0.920628447425452,1.6733287534253285,0.1679281414255751,0.9206284474254518,0.9206284474254518,maior_alopatrica_moderada,Smp_204390.1
Smp_004690.2,66,64.61148404697236,0.0032219867700685,0.0026381381171511,4.988610451751297,0.9164137248987236,hub,25,28,4.367355130955825,5.609865772546769,1.2425106415909442,2.183549488649196,0.30147179453269235,1.2425106415909442,1.2425106415909442,maior_alopatrica_forte,Smp_004690.2
Smp_320400.1,66,64.54753867691507,0.0038619026612473,0.0026460540563675,1.5605287290254428,1.1336540350731448,hub,25,29,0.9720862671136846,2.1489711909372016,1.176884923823517,2.3999697565449694,-0.046199908897935904,1.1768849238235166,1.1768849238235166,maior_alopatrica_forte,Smp_320400.1
Smp_335380.1,66,64.45474372969359,0.0064338147463573,0.0026608363217827,1.1474090943394777,1.101146027239278,hub,25,30,1.8171013035704995,0.47771688510845534,-1.339384418462044,-2.4368041254173796,-0.24196471150670862,-1.339384418462044,1.339384418462044,maior_simpatrica_forte,Smp_335380.1
Smp_017710.1,66,64.4499746142812,0.0053466037429381,0.0026683046230492,2.267657350028229,1.6791758883744086,hub,25,31,2.8885665488660033,1.6467481511904545,-1.2418183976755488,-2.5556505412563366,0.07201374590523946,-1.2418183976755486,1.2418183976755486,maior_simpatrica_forte,Smp_017710.1
Smp_345290.1,66,64.33843280489259,0.0076821338260384,0.0026937352149185,1.9024200976963983,1.7207889171468962,hub,25,32,1.1949575269665167,2.60988266842628,1.4149251414597632,3.0000791657182795,-0.17022888279875303,1.4149251414597632,1.4149251414597632,maior_alopatrica_forte,Smp_345290.1
Smp_329700.1,65,63.6360804758885,0.0026639809633819,0.0026187478306308,1.0305390449144656,0.5176833102106213,non_hub,33,33,0.544163420838269,1.5169146689906623,0.9727512481523933,1.6022882090748434,0.3432142872299435,0.9727512481523934,0.9727512481523934,maior_alopatrica_moderada,
Smp_324080.1,65,63.629616450060354,0.0033370336215089,0.0025938495002942,1.055872291047836,0.5405183933245418,non_hub,33,34,0.5876457258375022,1.5240988562581697,0.9364531304206675,1.6883482342003526,0.1845580266409821,0.9364531304206674,0.9364531304206674,maior_alopatrica_moderada,
Smp_302040.3,65,63.54670300471316,0.0039237772563868,0.0025734695156921,1.862349241097133,1.5938026296797825,non_hub,33,35,1.0932128793433369,2.631485602850929,1.538272723507592,2.519914732935026,0.5566307140801583,1.5382727235075921,1.5382727235075921,maior_alopatrica_forte,Smp_302040.3
Smp_122790.2,63,61.56584147170076,0.0046329289472696,0.0025105742406271,2.059921082965108,1.4722776704329477,non_hub,36,36,2.8101514387368125,1.3096907271934026,-1.5004607115434099,-2.407639992609052,-0.5932814304777683,-1.50046071154341,1.50046071154341,maior_simpatrica_forte,Smp_122790.2
Smp_060620.1,63,61.526845422900536,0.0061836228631849,0.0026018483245266,0.8828747632236191,1.5550939993732475,non_hub,36,37,1.5393479762611388,0.22640155018609945,-1.3129464260750394,-2.277959655997695,-0.3479331961523837,-1.3129464260750394,1.3129464260750394,maior_simpatrica_forte,Smp_060620.1
Smp_340430.1,63,61.43618830717567,0.0050706943523997,0.002539630822256,2.943146983105005,3.897463130485648,non_hub,36,38,2.004053518059834,3.882240448150176,1.878186930090342,4.139477926561435,-0.383104066380751,1.878186930090342,1.878186930090342,maior_alopatrica_forte,Smp_340430.1
Smp_349300.1,62,60.59212240656804,0.0042133243033697,0.0025800220742941,0.9897345165574184,0.4447508638999686,non_hub,39,39,0.6597841125505974,1.3196849205642391,0.6599008080136417,1.20103972484505,0.11876189118223368,0.6599008080136418,0.6599008080136418,maior_alopatrica_moderada,
Smp_172440.1,62,60.56267001865166,0.005282555990764,0.0025514410204851,1.0312012328507558,0.4852185853533404,non_hub,39,40,0.6510220432062089,1.4113804224953024,0.7603583792890934,1.289209456991811,0.23150730158637578,0.7603583792890934,0.7603583792890934,maior_alopatrica_moderada,
Smp_319250.1,62,60.30237401907216,0.0110573269577041,0.0025763253612464,1.1637006666967715,0.6534529780722047,non_hub,39,41,1.5504286672756324,0.7769726661179107,-0.7734560011577217,-1.784763447838634,0.2378514455231906,-0.7734560011577217,0.7734560011577217,maior_simpatrica_moderada,
Smp_332780.1,61,59.61054483237695,0.0037570075107009,0.0024918494566197,1.8962076687015048,1.800709887299889,non_hub,42,42,1.031235644088828,2.7611796933141814,1.7299440492253535,3.1370316197232766,0.3228564787274304,1.7299440492253535,1.7299440492253535,maior_alopatrica_forte,Smp_332780.1
Smp_165350.1,61,59.60333960535837,0.0037570075107009,0.0024916310176221,1.6297455017878502,1.3323788908968617,non_hub,42,43,0.8842888715199874,2.3752021320557133,1.4909132605357258,2.6995327547705057,0.28229376630094616,1.4909132605357258,1.4909132605357258,maior_alopatrica_forte,Smp_165350.1
Smp_205710.1,61,59.41157418441052,0.007960255633004,0.0025372964384982,2.804467907202899,3.540869123828076,non_hub,42,44,2.0183518836947276,3.59058393071107,1.5722320470163424,3.5505520122526875,-0.40608791822000256,1.5722320470163424,1.5722320470163424,maior_alopatrica_forte,Smp_205710.1
Smp_105180.2,60,58.608463465138726,0.0027686144786165,0.0024363046164157,1.891011652613664,1.5974316608386234,non_hub,45,45,1.3092820238324254,2.472741281394903,1.1634592575624776,2.5442210080541976,-0.21730249292924242,1.1634592575624776,1.1634592575624776,maior_alopatrica_forte,Smp_105180.2
Smp_019690.1,60,58.49119305529224,0.0070298398174973,0.0024742183667591,5.117179755781546,0.8796448685226177,non_hub,45,46,4.711726455653708,5.522633055909385,0.8109066002556764,1.8324337333259888,-0.21062053281463733,0.8109066002556757,0.8109066002556757,maior_alopatrica_moderada,
Smp_347540.2,60,58.48292133162409,0.0079588995164357,0.0024645100888823,0.4904564920166311,0.7197940299901896,non_hub,45,47,0.8773013911243888,0.1036115929088735,-0.7736897982155153,-1.7546027822487775,0.207223185817747,-0.7736897982155153,0.7736897982155153,maior_simpatrica_moderada,
Smp_063380.1,60,58.359099804507466,0.0078817719757681,0.0024756313497739,3.2082131879145166,0.5448798065552727,non_hub,45,48,2.694629254330443,3.7217971214985894,1.0271678671681466,1.5003080801383701,0.5540276541979234,1.0271678671681468,1.0271678671681468,maior_alopatrica_forte,Smp_063380.1
Smp_331370.1,59,57.69742926414778,0.0035868291751983,0.0024326126599033,3.691175667794704,6.831371133817124,non_hub,49,49,1.8414573024552718,5.540894033134137,3.6994367306788654,5.655679231709013,1.7431942296487173,3.6994367306788654,3.6994367306788654,maior_alopatrica_forte,Smp_331370.1
Smp_267070.1,59,57.649216129737525,0.0030464960470409,0.0024761143756624,3.1361761172644127,0.5741872396379871,non_hub,49,50,2.756108690580279,3.516243543948547,0.7601348533682679,1.3282877301210756,0.1919819766154598,0.7601348533682677,0.7601348533682677,maior_alopatrica_moderada,
Smp_327370.1,59,57.42356106364684,0.0101801845654817,0.0025505990988086,1.1514008822226718,1.6431234655380222,non_hub,49,51,1.7697448221484873,0.533056942296856,-1.2366878798516314,-2.0803410915349847,-0.39303466816827826,-1.2366878798516314,1.2366878798516314,maior_simpatrica_forte,Smp_327370.1
Smp_332910.2,58,56.70863593186079,0.0029566833573264,0.0023880891368957,1.7910753317288926,1.6271881160849748,non_hub,52,52,0.954763677357817,2.6273869860999683,1.6726233087421514,2.988460563161306,0.35678605432299637,1.6726233087421511,1.6726233087421511,maior_alopatrica_forte,Smp_332910.2
Smp_194370.1,58,56.63087733861072,0.0051287578323841,0.0024360898277198,1.391284540089056,1.008284374098478,non_hub,52,53,0.6999716209023067,2.0825974592758056,1.382625838373499,2.3407431286373193,0.4245085481096782,1.3826258383734986,1.3826258383734986,maior_alopatrica_forte,Smp_194370.1
Smp_055870.2,58,56.505600123341786,0.0090865462684279,0.0024681244503767,3.9450848553732456,0.7363535602432628,non_hub,52,54,4.575806484864467,3.3143632258820253,-1.2614432589824416,-1.920012895027352,-0.6028736229375307,-1.2614432589824414,1.2614432589824414,maior_simpatrica_forte,Smp_055870.2
Smp_156910.2,58,56.50503547590711,0.0080743682086949,0.002552439699991,2.853544183779615,3.808321310038137,non_hub,52,55,2.092787918376904,3.6143004491823256,1.5215125308054218,3.195706967324435,-0.15268190571359153,1.5215125308054218,1.5215125308054218,maior_alopatrica_forte,Smp_156910.2
Smp_029210.2,57,55.74160180399792,0.0024289281085754,0.0022987132557611,1.2371829809469344,0.7214225319292861,non_hub,56,56,0.6913662695485433,1.7829996923453253,1.0916334227967819,1.691814636875961,0.4914522087176032,1.091633422796782,1.091633422796782,maior_alopatrica_forte,Smp_029210.2
Smp_340300.1,57,55.685890012992175,0.0041709609601117,0.0023515233370327,3.163202554653359,4.633215156162232,non_hub,56,57,1.9341756182521241,4.392229491054594,2.45805387280247,3.9589016807276383,0.9572060648773006,2.4580538728024695,2.4580538728024695,maior_alopatrica_forte,Smp_340300.1
Smp_345970.2,56,54.32426294633382,0.0112954408571215,0.0024162030016393,1.7555149815546296,1.4685569342979532,non_hub,58,58,1.2160987582924654,2.294931204816794,1.0788324465243284,2.6717593986792223,-0.514094505630565,1.0788324465243286,1.0788324465243286,maior_alopatrica_forte,Smp_345970.2
Smp_302870.1,54,52.78500107505648,0.0033461067860333,0.0022490717379195,3.149569386895288,4.61740765145396,non_hub,59,59,1.9195694358297966,4.379569337960779,2.459999902130983,3.915279666562855,1.004720137699111,2.459999902130983,2.459999902130983,maior_alopatrica_forte,Smp_302870.1
Smp_247860.1,54,52.737269240080906,0.0062903912736016,0.0023058365202101,5.60941087483876,0.5810921198707772,non_hub,59,60,5.211924216440892,6.0068975332366294,0.7949733167957378,1.302050456238021,0.2878961773534554,0.7949733167957382,0.7949733167957382,maior_alopatrica_moderada,
Smp_244860.1,54,52.73508588769455,0.0030992321304249,0.0023110152680552,1.5125559021716617,0.8025176710546716,non_hub,59,61,0.8749351027421441,2.150176701601179,1.2752415988590349,2.077736356169233,0.47274684154883717,1.275241598859035,1.275241598859035,maior_alopatrica_forte,Smp_244860.1
Smp_331590.1,54,52.60705639764125,0.0078970366018677,0.0023689881521877,1.4073764227246846,1.0403209297926816,non_hub,59,62,0.6554745326745565,2.1592783127748127,1.5038037801002564,2.1482498413401823,0.8593577188603303,1.5038037801002564,1.5038037801002564,maior_alopatrica_forte,Smp_331590.1
Smp_000790.2,53,51.65408050581926,0.0098490115282601,0.0023370156661334,3.658611787905585,1.0053716577140408,non_hub,63,63,3.1378931742605056,4.179330401550665,1.0414372272901593,1.6526003215031144,0.4302741330772033,1.0414372272901589,1.0414372272901589,maior_alopatrica_forte,Smp_000790.2
Smp_121950.1,53,51.62276400133559,0.0071961688399025,0.0023351599287551,5.785513516598444,0.4637001993728972,non_hub,63,64,5.280076396284186,6.290950636912701,1.0108742406285147,1.43399448005703,0.5877540012000004,1.0108742406285152,1.0108742406285152,maior_alopatrica_forte,Smp_121950.1
Smp_318100.1,53,51.5977803429917,0.0087819255030785,0.0024513752772696,1.236062621337813,1.652249780782952,non_hub,63,65,1.6694251943347957,0.8027000483408301,-0.8667251459939657,-2.0261274167760726,0.2926771247881412,-0.8667251459939657,0.8667251459939657,maior_simpatrica_moderada,
Smp_127870.1,53,51.58034735719697,0.0104967013153922,0.0023544792975152,1.194362711339164,0.8029350494179024,non_hub,63,66,0.5560521258542849,1.8326732968240427,1.276621170969758,2.116094891582957,0.43714745035655844,1.276621170969758,1.276621170969758,maior_alopatrica_forte,Smp_127870.1
Smp_028800.1,53,51.48870064928158,0.0077197105303623,0.0022918587871345,1.2121481017736206,0.5326773253961067,non_hub,63,67,0.8662534773173027,1.5580427262299388,0.691789248912636,1.6546486585627724,-0.27107016073750034,0.691789248912636,0.691789248912636,maior_alopatrica_moderada,
Smp_130470.2,52,50.74726026347793,0.005203811541504,0.0023835177654388,1.5093792905513146,1.0892425230487277,non_hub,68,68,1.1088489438060878,1.9099096372965412,0.8010606934904534,1.621000158280168,-0.0188787712992613,0.8010606934904534,0.8010606934904534,maior_alopatrica_moderada,
Smp_000080.1,52,50.7053582360707,0.0081108203566653,0.0022942632177594,1.044422529321047,0.5730221334931321,non_hub,68,69,0.5959164863903039,1.49292857225179,0.8970120858614861,1.8124616697505405,-0.01843749802756811,0.8970120858614862,0.8970120858614862,maior_alopatrica_moderada,
Smp_130520.4,52,50.68708293553396,0.0079151310841836,0.0023523945378388,1.2564738139432852,0.7665259246038149,non_hub,68,70,0.868452211299813,1.6444954165867576,0.7760432052869446,1.3371550265333674,0.2149313840405216,0.7760432052869445,0.7760432052869445,maior_alopatrica_moderada,
Smp_150000.1,52,50.61182697411846,0.0087085037943348,0.0024021140857142,2.266412663085166,0.7081549867137146,non_hub,68,71,2.5460304106755003,1.986794915494833,-0.5592354951806673,-1.3426894337288697,0.22421844336753516,-0.5592354951806673,0.5592354951806673,maior_simpatrica_moderada,
Smp_129090.1,52,50.59780528545659,0.0096607882444983,0.0023940672086464,2.433264217160186,0.4868056862392947,non_hub,68,72,2.2035872097850637,2.6629412245353086,0.45935401475024484,1.1143468235924134,-0.19563879409192353,0.45935401475024495,0.45935401475024495,sem_diferenca_relevante,
Smp_125250.1,51,49.902518173304536,0.0019511226676115,0.0021711181751129,1.5136852206745322,1.2049525833514598,non_hub,73,73,0.7690716464404117,2.2582987949086526,1.489227148468241,2.5854974009588623,0.3929568959776195,1.489227148468241,1.489227148468241,maior_alopatrica_forte,Smp_125250.1
Smp_331650.3,51,49.81930469742664,0.0069100730550818,0.002205788959233,1.9866290506858904,0.6902675930338731,non_hub,73,74,2.5431090143941972,1.430149086977584,-1.1129599274166133,-1.9742423970966931,-0.25167745773653327,-1.1129599274166133,1.1129599274166133,maior_simpatrica_forte,Smp_331650.3
Smp_172510.2,51,49.73543263331421,0.0057016442672482,0.0022594406615641,1.6792163047238238,1.5398253171404856,non_hub,73,75,0.747621165443291,2.610811444004356,1.8631902785610648,2.733536998106646,0.992843559015484,1.8631902785610652,1.8631902785610652,maior_alopatrica_forte,Smp_172510.2
Smp_005190.3,51,49.66965582750844,0.0049813607111989,0.0021262882185025,1.514376253326685,1.1085623114914658,non_hub,73,76,0.8416957456791205,2.187056760974249,1.3453610152951285,1.9648100327533402,0.7259119978369166,1.3453610152951283,1.3453610152951283,maior_alopatrica_forte,Smp_005190.3
Smp_017470.2,51,49.6686782683629,0.00953000852828,0.0023302666360349,2.1397697149653667,2.243509876650707,non_hub,73,77,1.4330743783354127,2.846465051595321,1.4133906732599084,2.287245914310497,0.5395354322093193,1.4133906732599082,1.4133906732599082,maior_alopatrica_forte,Smp_017470.2
Smp_323810.1,51,49.604984813439806,0.0093254077183355,0.0022351385944347,0.7672589736467497,0.6895340966587872,non_hub,73,78,1.0783526050643728,0.4561653422291265,-0.6221872628352463,-1.5849302688111424,0.34055574314064985,-0.6221872628352463,0.6221872628352463,maior_simpatrica_moderada,
Smp_334420.1,50,48.726630245820296,0.006753163033444,0.0022515060141994,1.1197662396674537,0.6603198042492108,non_hub,79,79,0.6637910879013034,1.575741391433604,0.9119503035323007,1.9418485068251143,-0.11794789976051279,0.9119503035323008,0.9119503035323008,maior_alopatrica_moderada,
Smp_203090.1,50,48.65661278227868,0.0057596401656856,0.0022348024917192,0.6437219845810968,0.7213707312237806,non_hub,79,80,1.2874439691621935,0.0,-1.2874439691621935,-1.7907332596995735,-0.7841546786248136,-1.2874439691621935,1.2874439691621935,maior_simpatrica_forte,Smp_203090.1
Smp_134550.1,49,47.75095774899205,0.0061307696381604,0.002218237481643,2.0376288296528964,0.5229642734004555,non_hub,81,81,1.6256045715861704,2.4496530877196228,0.8240485161334523,1.7353385751409693,-0.08724154287406449,0.8240485161334524,0.8240485161334524,maior_alopatrica_moderada,
Smp_323360.1,49,47.6743004193388,0.0083145419997006,0.0021954244196269,2.9954047935029307,4.128957682714255,non_hub,81,82,2.262628752974015,3.7281808340318463,1.4655520810578313,3.7332993435967174,-0.8021951814810548,1.4655520810578313,1.4655520810578313,maior_alopatrica_forte,Smp_323360.1
Smp_013860.1,48,46.66194127616251,0.0082906881764136,0.00210688546514,3.99866503191054,0.6380976709293321,non_hub,83,83,3.429443545501784,4.567886518319295,1.1384429728175105,1.579694793653721,0.6971911519813005,1.1384429728175107,1.1384429728175107,maior_alopatrica_forte,Smp_013860.1
Smp_303270.1,47,45.92394237594796,0.0036310751849951,0.0022023470576932,1.0590257524405708,0.5498972704396167,non_hub,84,84,0.7500415376718575,1.3680099672092845,0.6179684295374269,1.1009124054948731,0.1350244535799805,0.6179684295374268,0.6179684295374268,maior_alopatrica_moderada,
Smp_312620.1,47,45.82702480938115,0.0046851990193905,0.002137186681002,1.1056956593752405,1.1973285962383942,non_hub,84,85,1.705275405467305,0.5061159132831761,-1.1991594921841289,-2.611281935703969,0.2129629513357112,-1.1991594921841289,1.1991594921841289,maior_simpatrica_forte,Smp_312620.1
Smp_323420.1,47,45.82260870708559,0.0089223503508395,0.002121330149392,0.9846581527434723,0.8463064646098232,non_hub,84,86,1.5599331457670311,0.40938315971991385,-1.1505499860471173,-2.2232449052406316,-0.07785506685360288,-1.1505499860471171,1.1505499860471171,maior_simpatrica_forte,Smp_323420.1
Smp_127110.2,46,44.897569447681576,0.007810995554353,0.0020707054519144,1.575967298769372,0.5351677407156282,non_hub,87,87,1.0776859036935165,2.0742486938452274,0.9965627901517109,1.754212389760398,0.23891319054302418,0.9965627901517111,0.9965627901517111,maior_alopatrica_moderada,
Smp_176260.1,46,44.70592933532349,0.0100321158529827,0.0021697222667287,1.349164495536879,1.102319891087235,non_hub,87,88,0.5300295733015665,2.1682994177721913,1.6382698444706247,2.3431835119766364,0.9333561769646128,1.6382698444706247,1.6382698444706247,maior_alopatrica_forte,Smp_176260.1
Smp_136860.1,45,43.97624935771446,0.0041132127898836,0.00218773736423,2.19893725219203,0.5648977764125224,non_hub,89,89,2.466919334365192,1.9309551700188676,-0.5359641643463242,-1.0428088843273544,-0.029119444365294234,-0.5359641643463243,0.5359641643463243,maior_simpatrica_moderada,
Smp_323090.1,45,43.64258273130695,0.0113747057251834,0.0021316605957249,1.163529405951849,0.6666461309471335,non_hub,89,90,0.8273172123685276,1.4997415995351704,0.6724243871666428,1.7988037140051434,-0.45395493967185785,0.6724243871666428,0.6724243871666428,maior_alopatrica_moderada,
Smp_246050.2,44,42.74715223451385,0.0086184744065561,0.0019562306315421,1.6764233860508,1.4515275925892752,non_hub,91,91,0.8218544559738813,2.530992316127719,1.7091378601538376,2.327840821980694,1.0904348983269816,1.7091378601538376,1.7091378601538376,maior_alopatrica_forte,Smp_246050.2
Smp_204420.1,43,42.00913126693233,0.0022649122891706,0.0021404400492552,4.392020251946428,10.131252231486297,non_hub,92,92,3.214144958280565,5.56989554561229,2.3557505873317255,4.123738528019739,0.5877626466437125,2.355750587331726,2.355750587331726,maior_alopatrica_forte,Smp_204420.1
Smp_330170.1,43,41.96258558194277,0.007574277198545,0.0019942316118448,2.869002397583876,4.04721168981496,non_hub,92,93,1.7885810996991038,3.9494236954686484,2.1608425957695445,3.2165015831841632,1.1051836083549258,2.1608425957695445,2.1608425957695445,maior_alopatrica_forte,Smp_330170.1
Smp_016250.1,43,41.85746030834216,0.0113778685276889,0.0020323898374833,2.9937806487277925,0.4564064498306126,non_hub,92,94,2.5488332636059363,3.438728033849648,0.8898947702437119,1.6423836383681487,0.13740590211927461,0.8898947702437117,0.8898947702437117,maior_alopatrica_moderada,
Smp_001890.1,43,41.72623935038596,0.014490717735779,0.0021235699830626,1.329573512883449,1.1426267558320888,non_hub,92,95,0.5620303741959901,2.0971166515709077,1.5350862773749174,2.5659631645544825,0.5042093901953526,1.5350862773749174,1.5350862773749174,maior_alopatrica_forte,Smp_001890.1
Smp_200460.1,42,41.09334687784171,0.0021421055705221,0.0020787732085305,2.209280837912451,0.7290257663192442,non_hub,96,96,1.940523785707413,2.4780378901174895,0.5375141044100766,1.137855294396335,-0.06282708557618166,0.5375141044100766,0.5375141044100766,maior_alopatrica_moderada,
Smp_317240.1,42,41.02412957638144,0.0039079808674851,0.0021165216661483,3.2906562339445475,0.7481687401584428,non_hub,96,97,2.967037149629377,3.6142753182597183,0.6472381686303414,1.097074087338728,0.197402249921955,0.6472381686303414,0.6472381686303414,maior_alopatrica_moderada,
Smp_342900.1,42,40.92417387665575,0.0049473389850647,0.0020638903717318,0.5832061924294724,0.4450132412868817,non_hub,96,98,0.7652036991957905,0.40120868566315426,-0.3639950135326362,-1.003751609417554,0.27576158235228176,-0.36399501353263614,0.36399501353263614,sem_diferenca_relevante,
Smp_106010.1,42,40.888230612401486,0.0126519796201996,0.0021963754074944,1.426736897131938,1.1555732170898836,non_hub,96,99,1.063159204324468,1.790314589939408,0.72715538561494,1.2083568127076025,0.2459539585222772,0.7271553856149399,0.7271553856149399,maior_alopatrica_moderada,
Smp_336340.1,41,40.10691137966808,0.0029815555127032,0.0020311464969756,1.8591121860074131,0.7073870335431929,non_hub,100,100,1.4803991699026327,2.237825202112194,0.7574260322095614,1.1904173366758832,0.32443472774323956,0.7574260322095614,0.7574260322095614,maior_alopatrica_moderada,
Smp_131680.2,41,39.98100993163264,0.0058123286342777,0.0020695550744664,1.4245910753864717,1.0988103798778686,non_hub,100,101,0.9902631126152168,1.8589190381577267,0.8686559255425099,1.3201120419889985,0.4171998090960214,0.8686559255425099,0.8686559255425099,maior_alopatrica_moderada,
Smp_243760.1,41,39.82463755953141,0.0079384037490784,0.0025126235596089,3.4110757052639102,0.6426129597622153,non_hub,100,102,2.8621442493206257,3.960007161207195,1.0978629118865695,1.8296251753361594,0.36610064843698,1.0978629118865697,1.0978629118865697,maior_alopatrica_forte,Smp_243760.1
Smp_082410.1,40,39.13594235412048,0.0028789434165996,0.0020205238231544,1.1362429633033138,0.923066820000324,non_hub,103,103,1.4129550349428486,0.8595308916637794,-0.5534241432790692,-1.2518337314780212,0.14498544491988274,-0.5534241432790692,0.5534241432790692,maior_simpatrica_moderada,
Smp_319450.1,40,38.88620828800406,0.0127228565135092,0.0018522906420194,2.3346032278174897,2.5757143086595407,non_hub,103,104,1.7689076967643604,2.9002987588706186,1.1313910621062582,3.2077303050888832,-0.9449481808763669,1.1313910621062582,1.1313910621062582,maior_alopatrica_forte,Smp_319450.1
Smp_340300.2,39,38.02694683473296,0.0076308747921435,0.002082501558345,3.872901243591243,0.7457801086254747,non_hub,105,105,4.122093974390111,3.623708512792374,-0.4983854615977372,-0.9048677436977917,-0.0919031794976819,-0.4983854615977368,0.4983854615977368,sem_diferenca_relevante,
Smp_142270.2,39,38.02145107853956,0.0075348829384484,0.0024763246079552,0.9335576237100328,0.6855996139088952,non_hub,105,106,0.4433708923488072,1.4237443550712583,0.9803734627224511,1.8713968584794631,0.08935006696543901,0.9803734627224511,0.9803734627224511,maior_alopatrica_moderada,
Smp_020450.1,39,37.99342437995028,0.0078460228690971,0.002354449580502,3.3484759843153458,0.7984562521447365,non_hub,105,107,2.704537215400774,3.9924147532299177,1.2878775378291438,2.0651116290508518,0.5106434466074363,1.287877537829144,1.287877537829144,maior_alopatrica_forte,Smp_020450.1
Smp_330510.1,39,37.976208545825465,0.0132832746060561,0.0024169430958991,1.0694655240215694,0.4468847459912298,non_hub,105,108,0.9997051943546166,1.1392258536885222,0.13952065933390567,0.3675870052559322,-0.0885456865881209,0.13952065933390564,0.13952065933390564,sem_diferenca_relevante,
Smp_314730.1,39,37.86747959447811,0.0081972382777738,0.0020175183246345,2.159616789217699,0.7782496398476768,non_hub,105,109,1.492150625089423,2.8270829533459754,1.3349323282565524,2.074226292239772,0.5956383642733336,1.3349323282565528,1.3349323282565528,maior_alopatrica_forte,Smp_314730.1
Smp_032670.1,38,37.19139487375436,0.002875050944296,0.0018902262996509,0.9264215728151068,1.0236258168139434,non_hub,110,110,1.4154954095675067,0.4373477360627069,-0.9781476735047998,-1.4712725310150114,-0.4850228159945883,-0.9781476735047998,0.9781476735047998,maior_simpatrica_moderada,
Smp_062020.1,38,37.06789758365133,0.0023879220059068,0.0017809252900788,1.479685815059465,1.026728686843284,non_hub,110,111,1.1486566129794564,1.8107150171394732,0.6620584041600168,1.8497066888660816,-0.5255898805460479,0.6620584041600168,0.6620584041600168,maior_alopatrica_moderada,
Smp_164270.1,38,37.05959188304214,0.007170186904225,0.0020383433623413,1.5188453866049754,1.3377663126425272,non_hub,110,112,1.1453232266430267,1.8923675465669243,0.7470443199238976,1.2475058811606778,0.2465827586871172,0.7470443199238975,0.7470443199238975,maior_alopatrica_moderada,
Smp_173320.2,38,37.03728593967787,0.0067330850773784,0.0023329705077951,2.2883172111095367,2.7855267437285565,non_hub,110,113,3.493760920145385,1.082873502073688,-2.410887418071697,-3.8091749699137707,-1.0125998662296238,-2.410887418071697,2.410887418071697,maior_simpatrica_forte,Smp_173320.2
Smp_170740.1,38,37.03323863784807,0.0106423076566199,0.0023606703237532,2.075085594846732,0.6487575533128231,non_hub,110,114,1.9844199048934823,2.1657512847999816,0.18133137990649928,0.436215193905376,-0.07355243409237744,0.18133137990649928,0.18133137990649928,sem_diferenca_relevante,
Smp_347560.1,38,37.001630015898,0.0073703312682801,0.0020915902133476,1.1306070455024615,0.7781686115948089,non_hub,110,115,0.961621949401992,1.2995921416029315,0.3379701922009395,0.868983016743325,-0.19304263234144603,0.3379701922009395,0.3379701922009395,sem_diferenca_relevante,
Smp_322980.1,38,36.998624848615705,0.0078784121890661,0.0019207863215143,2.2855334002339887,0.8314005384440071,non_hub,110,116,2.7263791236927104,1.844687676775267,-0.8816914469174435,-2.16213672380278,0.3987538299678932,-0.8816914469174435,0.8816914469174435,maior_simpatrica_moderada,
Smp_310980.1,38,36.991756361256144,0.0053418444041014,0.0025264192139963,0.625338478650778,1.0796695612535836,non_hub,110,117,0.0,1.250676957301556,1.250676957301556,2.1657769060054317,0.33557700859768014,1.250676957301556,1.250676957301556,maior_alopatrica_forte,Smp_310980.1
