"__glayCluster","degree","hub_status","mean_log_expression","name","selected","shared name","variance_log_expression","weighted_degree"
"15","6","non_hub","3.3484759843153458","Smp_020450.1","false","Smp_020450.1","0.7984562521447365","5.8869289315484625"
"15","6","non_hub","0.7195419280426006","Smp_192010.1","false","Smp_192010.1","1.0744448435670728","5.8987129445902395"
"15","10","non_hub","1.0709630270256612","Smp_322930.1","false","Smp_322930.1","1.185792852327572","9.78752543303575"
"15","10","non_hub","1.7949953797108276","Smp_010550.2","false","Smp_010550.2","5.673849275784375","9.858989735762984"
"12","9","non_hub","0.9723413507850138","Smp_244440.1","false","Smp_244440.1","0.6932076622650207","8.838061613258317"
"12","8","non_hub","2.992176643170532","Smp_071590.1","false","Smp_071590.1","0.776061976535797","7.911572558712094"
"12","5","non_hub","1.1800447188938918","Smp_053550.1","false","Smp_053550.1","1.4767480555239627","4.90923453203155"
"12","6","non_hub","1.030685252992956","Smp_332600.3","false","Smp_332600.3","1.5408425369186831","5.885581693651751"
"12","8","non_hub","1.090485450909788","Smp_340840.1","false","Smp_340840.1","1.5890964667779677","7.920591718062587"
"12","7","non_hub","1.5597654666890137","Smp_133590.2","false","Smp_133590.2","2.2171805246902507","6.890925546636046"
"12","8","non_hub","1.3709435681070303","Smp_319120.2","false","Smp_319120.2","2.5439211477667296","7.883825182904517"
"12","8","non_hub","1.597321845252189","Smp_317180.1","false","Smp_317180.1","3.401991784316595","7.931879569775443"
"12","9","non_hub","1.9170801131154134","Smp_200710.1","false","Smp_200710.1","4.9365743628276215","8.887555455049789"
"12","9","non_hub","2.0637178192783283","Smp_308755.1","false","Smp_308755.1","5.721792461732427","8.887347911452805"
"5","4","non_hub","1.7451571364758005","Smp_314280.1","false","Smp_314280.1","0.8349114284339425","3.9311850140302376"
"5","2","non_hub","0.8338502132757453","Smp_316910.1","false","Smp_316910.1","0.9284969914440505","1.972574957309519"
"5","3","non_hub","0.8230583107126596","Smp_022320.2","false","Smp_022320.2","1.0546708000059033","2.973622191660963"
