Name,SRR1140994,SRR1140995,SRR1142422,SRR1142423
Smp_016750.1,25.288,51.87,44.257,65.847
Smp_016780.1,2.0,16.0,1.0,12.0
Smp_016810.1,45.0,131.0,106.0,182.0
Smp_016870.1,0.0,2.0,0.0,0.0
Smp_016870.2,0.0,0.0,12.0,18.0
Smp_016900.1,39.0,94.0,65.0,83.0
Smp_016910.1,69.0,114.0,110.0,143.0
Smp_016920.1,102.37,265.528,255.726,342.737
Smp_016990.1,81.0,218.0,216.0,225.0
Smp_017010.1,285.0,774.0,1027.0,1067.0
Smp_017020.1,0.0,8.0,13.0,20.0
Smp_017070.1,253.0,1284.0,889.0,1361.0
Smp_017230.1,149.0,378.0,338.0,474.0
Smp_017280.1,488.0,1671.0,1152.0,1234.0
Smp_017290.1,31.0,79.0,107.0,97.0
Smp_017360.1,517.0,1837.0,1418.0,1793.0
Smp_017420.1,13.158,12.123,19.889,24.201
Smp_017430.1,2905.0,9217.0,8385.0,9285.0
Smp_017470.1,52.0,27.54,112.082,27.419
Smp_017470.2,0.0,76.46,33.918,131.581
Smp_017520.1,25.0,183.0,175.0,297.0
Smp_017610.1,0.0,1.0,7.0,5.0
Smp_017640.1,129.0,299.0,379.0,465.0
Smp_017650.1,273.0,810.0,726.0,1136.0
Smp_017660.1,234.266,980.008,727.599,957.894
Smp_017710.1,291.412,111.213,87.589,135.146
Smp_017710.2,372.588,2094.787,1970.411,3414.854
Smp_017730.1,57.0,160.0,252.0,192.0
Smp_017750.1,470.0,1474.0,1391.0,2087.0
Smp_017830.1,572.0,1695.0,1247.0,1944.0
Smp_017860.1,3.0,3.0,7.0,14.0
Smp_017870.1,162.165,376.565,376.21,608.572
Smp_017880.1,53.0,184.0,194.0,157.0
Smp_017890.1,355.0,1127.0,1208.0,1205.0
Smp_017990.1,31.0,80.0,79.0,86.0
Smp_018010.1,167.0,640.0,348.0,769.0
Smp_018020.1,196.0,462.0,314.0,438.0
Smp_018030.1,114.0,357.0,394.0,455.0
Smp_018160.1,57.0,153.0,177.0,167.0
Smp_018170.1,56.0,184.0,93.0,148.0
Smp_018210.1,72.0,192.0,166.0,237.0
Smp_018220.1,241.984,985.435,850.063,1229.492
Smp_018240.1,369.314,818.938,525.925,1960.242
Smp_018240.2,161.686,983.062,971.075,369.758
Smp_018250.1,1270.582,1710.826,3294.872,5415.809
Smp_018250.2,871.418,4505.174,3459.128,6896.191
Smp_018260.1,93.0,165.0,245.0,315.0
Smp_018280.1,148.0,449.0,407.0,551.0
Smp_018290.1,15.0,95.0,48.0,57.0
Smp_018310.1,27.543,138.864,119.421,122.459
Smp_018310.2,39.457,143.136,132.579,116.541
Smp_018360.1,412.0,1571.0,1143.0,1770.0
Smp_018400.1,109.0,367.0,305.0,403.0
Smp_018430.1,602.0,1705.0,2138.0,2881.0
Smp_018440.1,143.0,464.0,285.0,686.0
Smp_018460.1,102.0,308.0,250.0,413.0
Smp_018500.1,1.0,18.0,6.0,7.0
Smp_018530.1,658.0,2672.0,1491.0,2091.0
Smp_018550.1,197.0,527.0,484.0,691.0
Smp_018570.1,102.0,266.0,306.0,329.0
Smp_018580.1,8.0,29.0,8.0,51.0
Smp_018590.1,4.0,11.24,6.145,11.0
Smp_018610.1,77.383,248.687,269.844,303.747
Smp_018620.1,540.0,1590.0,1576.0,2006.0
Smp_018640.1,12.0,45.0,53.0,57.0
Smp_018680.1,196.021,391.001,394.001,526.096
Smp_018710.1,18.0,117.0,65.0,101.0
Smp_018760.1,216.972,617.558,557.872,776.486
Smp_018790.1,795.0,2104.0,2095.0,3746.0
Smp_018800.1,0.0,0.0,0.0,9.003
Smp_018870.1,54.0,275.0,208.694,372.028
Smp_018880.1,4361.0,24245.993,14389.978,15370.998
Smp_018930.1,36.764,118.033,92.245,119.996
Smp_018940.1,3.0,7.0,13.0,7.0
Smp_018950.1,133.0,437.0,383.0,462.0
Smp_018980.1,22.0,29.0,52.0,78.0
Smp_018990.1,1117.0,4174.0,2430.0,3935.0
Smp_019010.1,441.0,1133.0,999.0,1342.0
Smp_019030.1,97.0,162.0,158.0,281.0
Smp_019040.1,83.0,198.0,293.0,344.0
Smp_019050.1,75.0,258.0,184.0,264.0
Smp_019060.1,175.0,597.0,456.0,533.0
Smp_019100.1,287.0,792.0,664.0,1103.0
Smp_019130.1,102.98,204.465,242.15,254.808
Smp_019170.1,177.0,467.0,614.0,868.0
Smp_019190.1,276.0,1046.0,880.0,1088.0
Smp_019260.1,280.0,1203.0,855.0,1253.0
Smp_019280.1,17.0,52.0,44.0,35.0
Smp_019310.1,339.0,1387.0,727.0,744.0
Smp_019340.1,460.284,1340.573,1294.255,1845.691
Smp_019350.1,0.0,7.0,0.0,22.0
Smp_019380.1,121.0,483.0,429.0,486.0
Smp_019430.1,75.0,220.0,232.0,301.0
Smp_019440.1,242.0,675.0,458.0,560.0
Smp_019460.1,0.0,0.0,0.0,0.0
Smp_019490.1,113.0,269.0,231.0,279.0
Smp_019620.1,74.503,204.309,178.328,209.515
Smp_019630.1,129.0,365.0,337.0,374.0
Smp_019640.1,1536.0,4981.0,4679.0,4456.0
Smp_019680.1,244.0,972.0,993.0,1202.0
Smp_019690.1,89.927,1291.855,830.948,1255.446
Smp_019690.2,274.073,161.145,258.052,235.554
Smp_019730.1,753.0,1834.0,1325.0,1952.0
Smp_019750.1,1344.0,3375.0,2167.0,3499.0
Smp_019760.1,73.337,193.431,181.534,204.061
Smp_019790.1,406.0,936.0,1144.0,1670.0
Smp_019820.1,108.0,394.0,282.0,361.0
Smp_019840.1,33.684,224.236,492.279,951.77
Smp_019840.2,268.316,649.764,368.721,98.23
Smp_019880.1,102.0,404.0,371.0,474.0
Smp_019890.1,33.103,54.565,38.568,68.903
Smp_019890.2,162.897,413.435,645.432,660.097
Smp_019900.1,49.0,202.0,212.0,329.0
Smp_019920.1,116.0,337.0,283.0,499.0
Smp_019950.1,1433.0,3747.0,3002.0,4554.0
Smp_019980.1,130.0,312.0,346.0,450.0
Smp_019990.1,137.0,432.0,373.0,421.0
Smp_020040.1,437.0,1526.0,1312.0,1642.0
Smp_020050.1,142.0,507.0,438.0,517.0
Smp_020060.1,347.223,998.47,962.217,1098.306
Smp_020070.1,367.0,1363.0,871.0,1332.0
Smp_020080.1,34.0,118.0,73.0,129.0
Smp_020090.1,57.0,124.0,178.606,200.638
Smp_020120.1,72.581,211.228,176.283,186.562
Smp_020120.2,11.419,63.772,28.717,141.438
Smp_020130.1,22.0,119.0,112.0,133.0
Smp_020200.1,449.0,1415.0,1438.0,1549.0
Smp_020220.1,64.0,235.0,236.0,215.0
Smp_020270.1,47.06,135.089,263.074,348.793
Smp_020270.2,0.0,0.0,0.0,0.0
Smp_020300.1,352.0,554.0,1162.0,1401.0
Smp_020340.1,28.459,48.266,39.763,44.322
Smp_020370.1,2916.0,8764.0,7763.0,13069.0
Smp_020400.1,112.0,379.0,351.0,378.0
Smp_020450.1,40.659,194.3,485.0,326.531
Smp_020450.2,83.341,255.7,0.0,279.469
Smp_020480.1,20.0,69.0,117.0,118.0
Smp_020540.1,21.0,67.0,35.0,72.0
Smp_020550.1,460.391,1633.972,903.051,2370.441
Smp_020550.2,0.0,0.0,0.0,0.0
Smp_020550.3,133.391,709.819,341.752,1239.586
Smp_020590.1,200.0,697.0,704.001,771.0
Smp_020760.1,190.755,732.904,610.218,788.417
Smp_020770.1,115.0,305.0,255.0,239.0
Smp_020800.1,54.0,167.0,152.0,278.0
Smp_020800.2,0.0,0.0,0.0,0.0
Smp_020920.1,67.218,270.767,189.163,262.259
Smp_021040.1,45.081,55.218,114.603,203.475
Smp_021040.2,0.0,0.0,0.0,0.0
Smp_021040.3,250.642,970.43,808.424,1018.247
Smp_021060.1,0.0,5.648,0.0,5.306
Smp_021070.1,323.0,843.0,1089.0,788.0
Smp_021080.1,140.0,477.0,376.0,525.0
Smp_021100.1,143.0,512.0,536.0,760.0
Smp_021130.1,59.0,145.0,91.0,225.0
Smp_021140.1,741.0,2837.0,1807.0,2503.0
Smp_021160.1,871.0,2674.0,2702.0,3098.0
Smp_021170.1,0.0,97.149,86.172,192.475
Smp_021170.2,934.767,2187.851,2449.828,4036.525
Smp_021170.3,54.233,0.0,0.0,0.0
Smp_021220.1,274.497,898.472,622.329,954.391
Smp_021290.1,203.0,573.0,473.0,684.948
Smp_021300.1,105.0,299.0,390.0,389.0
Smp_021330.1,116.0,376.0,482.0,573.0
Smp_021340.1,5849.0,15179.0,15866.0,24879.0
Smp_021370.1,55.0,198.0,181.0,194.0
Smp_021390.1,26.259,66.615,49.334,57.36
Smp_021390.2,0.0,23.068,8.186,21.376
Smp_021460.1,5.0,17.0,7.0,16.0
Smp_021540.1,567.0,1758.0,1892.0,2271.0
Smp_021550.1,67.518,115.299,243.846,294.556
Smp_021590.1,5.0,13.0,17.0,5.0
Smp_021600.1,19.0,44.0,49.095,123.07
Smp_021730.1,1560.0,4962.0,2688.0,4830.0
Smp_021750.1,498.0,1138.0,1452.0,1757.0
Smp_021760.1,231.0,772.0,673.0,695.0
Smp_021790.1,94.0,346.0,212.0,303.0
Smp_021800.1,43.957,133.053,82.133,147.09
Smp_021830.1,53.0,181.0,170.0,254.0
Smp_021910.1,102.0,471.0,364.0,498.0
Smp_021920.1,419.0,1048.0,1082.0,2416.0
Smp_021960.1,249.035,1101.504,811.26,1104.087
Smp_022020.1,187.0,617.0,647.0,1036.0
Smp_022070.1,6.17,12.376,9.458,8.787
Smp_022090.1,461.0,1284.0,1122.0,1558.0
Smp_022110.1,110.0,662.0,352.0,520.0
Smp_022130.1,171.0,410.0,374.0,486.0
Smp_022140.1,58.0,258.0,161.0,169.0
Smp_022170.1,112.034,524.946,428.971,488.003
Smp_022320.1,114.503,284.939,245.487,330.681
Smp_022320.2,27.497,0.0,0.0,39.347
Smp_022320.3,0.0,165.143,119.563,196.973
Smp_022330.1,454.925,1541.506,1073.604,1578.91
Smp_022340.1,86.0,261.0,229.0,376.0
Smp_022400.1,1054.0,2221.0,2384.0,3333.0
Smp_022430.1,1012.0,2192.0,1884.0,2149.0
Smp_022450.1,25.0,52.0,90.0,51.0
Smp_022470.1,160.0,541.0,395.0,525.0
Smp_022500.1,87.618,275.315,235.517,307.076
Smp_022540.1,518.0,1468.0,1481.0,2186.0
Smp_022570.1,113.0,398.0,339.0,469.0
Smp_022640.1,1764.0,6548.0,3992.0,5016.0
Smp_022660.1,220.0,915.0,730.0,836.0
Smp_022700.1,422.0,943.0,1185.0,1307.0
Smp_022740.1,0.0,0.0,6.0,3.0
Smp_022810.1,205.0,656.0,591.0,1038.0
Smp_022850.1,425.0,1171.0,1049.0,1091.0
Smp_022870.1,4.0,8.0,17.0,19.0
Smp_022890.1,45.0,205.001,162.082,228.71
Smp_022890.2,0.0,0.0,15.778,0.0
Smp_022960.1,596.0,2259.0,1973.0,2635.0
Smp_022990.1,52.0,227.0,179.0,235.0
Smp_023010.1,155.869,564.749,405.012,537.844
Smp_023150.1,117.0,411.0,391.0,408.0
Smp_023170.1,207.0,679.0,614.0,895.0
Smp_023230.1,62.0,172.0,197.0,130.0
Smp_023250.1,231.0,640.0,674.0,857.0
Smp_023270.1,549.486,1853.151,1929.581,2580.308
Smp_023360.1,265.0,792.0,785.0,813.0
Smp_023470.1,4.0,4.0,19.0,7.0
Smp_023550.1,490.0,1362.0,1135.0,2042.0
Smp_023620.1,139.0,230.0,261.0,443.0
Smp_023660.1,469.0,1492.907,1644.921,1932.975
Smp_023700.1,183.0,769.0,563.0,726.0
Smp_023710.1,1.0,9.0,9.0,25.0
Smp_023840.1,157.0,451.0,390.0,481.0
Smp_023930.1,46.0,189.0,151.0,225.0
Smp_023940.1,0.0,0.0,508.0,52.229
Smp_023940.2,158.0,571.0,0.0,621.771
Smp_024000.1,161.724,455.001,539.254,716.06
Smp_024010.1,12.0,43.0,74.0,78.0
Smp_024030.1,170.878,474.568,583.152,676.997
Smp_024110.1,4684.0,13300.0,11582.0,14980.0
Smp_024120.1,1217.0,3842.0,2558.0,3464.0
Smp_024140.1,2599.0,7495.0,5996.0,8439.0
Smp_024150.1,443.0,1150.0,873.0,1270.0
Smp_024180.1,8.0,40.0,14.0,37.0
Smp_024240.1,243.0,755.0,701.0,691.0
Smp_024360.1,362.0,1114.0,968.0,1152.0
Smp_024370.1,50.0,126.0,129.0,221.0
Smp_024380.1,26.0,115.0,172.0,83.0
Smp_024390.1,65.0,246.0,128.0,212.0
Smp_024490.1,113.0,387.0,405.0,578.0
Smp_024500.1,293.0,855.0,1154.0,1206.0
Smp_024520.1,54.0,155.0,71.0,106.0
Smp_024580.1,309.034,847.702,799.116,1240.028
Smp_024590.1,242.0,872.0,585.0,739.0
Smp_024660.1,40.0,95.0,200.0,289.0
Smp_024800.1,25.0,167.0,147.0,164.0
Smp_024820.1,139.0,463.0,413.0,611.0
Smp_024850.1,629.0,2300.0,1424.0,2011.0
Smp_024860.1,6.0,7.0,20.0,29.0
Smp_024870.1,41.0,138.0,70.0,134.0
Smp_024880.1,224.78,712.48,707.303,826.762
Smp_024900.1,375.0,1610.0,1147.0,1904.0
Smp_024930.1,92.916,235.15,273.449,392.918
Smp_024930.2,0.0,0.0,0.0,0.0
Smp_024970.1,192.0,527.0,494.0,842.0
Smp_025010.1,270.0,958.0,845.0,1002.0
Smp_025020.1,708.0,2153.0,1830.0,2369.0
Smp_025030.1,143.0,455.0,582.0,616.0
Smp_025100.1,245.711,675.513,602.565,806.314
Smp_025130.1,106.0,318.0,389.0,425.0
Smp_025150.1,116.0,409.988,346.877,501.674
Smp_025150.2,0.0,4.012,4.123,43.326
Smp_025160.1,294.064,778.832,906.565,916.047
Smp_025160.2,90.936,200.168,229.435,250.953
Smp_025260.1,248.0,827.0,748.0,962.0
Smp_025340.1,82.0,493.0,350.0,528.0
Smp_025360.1,65.479,34.046,127.887,256.766
Smp_025360.2,102.521,634.954,558.113,955.234
Smp_025370.1,282.0,723.0,866.0,1059.0
Smp_025380.1,120.0,661.0,417.0,528.0
Smp_025510.1,653.003,2157.0,1806.0,2213.006
Smp_025550.1,0.0,0.0,85.279,0.0
Smp_025550.2,81.0,294.0,139.721,340.0
Smp_025560.1,483.0,1885.0,1301.0,2134.0
Smp_025570.1,126.734,348.857,379.012,379.423
Smp_025620.1,58.0,306.0,237.0,347.0
Smp_025670.1,77.0,165.0,230.0,338.0
Smp_025680.1,35.0,95.0,98.0,89.0
Smp_025700.1,11.0,27.0,27.0,38.0
Smp_025740.1,15.0,67.0,71.0,146.0
Smp_025750.1,432.0,1933.0,1431.0,1974.0
Smp_025830.1,183.0,616.0,538.0,588.0
Smp_025860.1,1962.0,8599.0,6084.0,7991.0
Smp_025890.1,77.0,446.0,260.0,401.001
Smp_026030.1,1.0,0.0,15.722,9.0
Smp_026090.1,258.129,846.716,862.337,1106.15
Smp_026160.1,525.073,1719.612,1482.45,2182.66
Smp_026190.1,682.0,2379.0,2306.0,2786.0
Smp_026200.1,0.0,0.0,0.0,0.0
Smp_026230.1,260.0,419.0,611.0,1041.0
Smp_026250.1,329.0,1076.0,984.0,1234.0
Smp_026260.1,198.0,768.0,499.0,864.0
Smp_026270.1,201.0,782.0,798.0,1094.0
Smp_026280.1,72.548,547.93,361.617,636.151
Smp_026280.2,103.452,130.07,335.383,266.849
Smp_026300.1,129.309,550.036,420.008,408.113
Smp_026300.2,12.029,101.029,51.741,159.386
Smp_026320.1,232.0,779.0,697.0,1331.0
Smp_026340.1,42.0,210.0,212.0,303.0
Smp_026390.1,219.0,720.0,568.0,849.0
Smp_026400.1,2.0,2.0,6.0,3.0
Smp_026420.1,338.0,707.0,719.0,968.0
Smp_026510.1,144.631,290.814,299.587,433.546
Smp_026540.1,51.0,105.149,134.0,145.001
Smp_026560.1,1414.225,4451.987,4013.848,5138.666
Smp_026560.2,1127.775,3454.013,2567.152,4334.334
Smp_026630.1,61.755,144.086,275.733,208.7
Smp_026630.2,36.245,157.914,27.267,159.3
Smp_026700.1,64.0,251.0,178.0,245.0
Smp_026770.1,176.0,540.0,467.0,593.0
Smp_026790.1,142.381,324.322,406.551,446.855
Smp_026820.1,393.0,1494.0,1414.0,2366.0
Smp_026830.1,193.0,552.0,525.0,710.0
Smp_026880.1,0.0,0.0,0.0,0.0
Smp_026910.1,186.0,435.0,571.0,690.0
Smp_026920.1,802.072,1193.457,2251.119,3613.153
Smp_026930.1,9.13,109.449,105.814,138.214
Smp_027000.1,61.564,136.121,124.21,262.459
Smp_027000.2,163.008,485.487,437.37,452.118
Smp_027010.1,239.0,901.0,872.0,1402.0
Smp_027040.1,87.207,324.111,339.591,322.942
Smp_027040.2,79.793,102.889,234.409,302.058
Smp_027080.1,113.0,298.0,450.0,371.0
Smp_027210.1,17.0,47.0,22.0,37.0
Smp_027220.1,60.0,122.0,118.0,74.0
Smp_027240.1,139.0,469.0,472.0,410.0
Smp_027250.1,158.0,389.0,316.0,415.0
Smp_027300.1,17.0,63.0,75.0,103.0
Smp_027340.1,586.0,1783.0,1847.0,2412.0
Smp_027370.1,186.006,476.001,500.784,659.238
Smp_027390.1,271.0,647.0,808.0,992.0
Smp_027400.1,92.0,341.0,224.0,425.0
Smp_027430.1,425.0,948.0,806.0,1942.0
Smp_027450.1,132.0,427.0,347.0,623.0
Smp_027480.1,462.439,1468.57,1094.115,1336.049
Smp_027500.1,0.0,4.0,2.0,0.0
Smp_027500.2,3.0,0.0,0.0,0.0
Smp_027550.1,1362.43,5097.121,3745.372,4571.11
Smp_027550.2,178.57,415.879,378.628,515.89
Smp_027580.1,0.0,0.0,0.0,0.0
Smp_027610.1,2207.0,7548.0,4802.0,6315.0
Smp_027850.1,217.0,760.0,633.0,754.0
Smp_027870.1,109.0,358.0,381.0,454.0
Smp_027880.1,310.0,1145.0,978.0,992.0
Smp_027910.1,710.0,2879.0,2273.0,3044.0
Smp_027920.1,802.0,2712.0,2530.0,2549.0
Smp_027940.1,0.0,0.0,0.0,0.0
Smp_027970.1,236.0,955.0,1127.0,1043.0
Smp_027990.1,12.0,13.0,15.0,14.0
Smp_028030.1,695.0,1727.0,1989.0,3163.0
Smp_028050.1,27.0,50.0,60.0,96.0
Smp_028060.1,139.701,545.505,338.379,469.988
Smp_028070.1,86.0,321.0,270.0,345.0
Smp_028080.1,325.0,951.0,1105.0,1201.0
Smp_028100.1,236.0,1033.0,717.0,902.0
Smp_028120.1,134.0,587.0,483.0,647.0
Smp_028130.1,0.0,0.0,0.0,0.0
Smp_028140.1,131.0,335.0,401.0,585.0
Smp_028170.1,1143.0,3085.0,2882.0,4099.0
Smp_028190.1,10.023,29.914,10.855,13.774
Smp_028200.1,99.859,257.899,259.843,416.088
Smp_028200.2,170.141,599.101,605.157,796.912
Smp_028210.1,743.399,4308.146,2598.63,2735.637
Smp_028210.2,13.623,2.854,22.374,0.0
Smp_028330.1,106.0,455.0,282.0,379.0
Smp_028340.1,105.0,237.0,234.0,238.0
Smp_028360.1,113.0,302.0,234.0,352.0
Smp_028410.1,331.955,847.247,761.399,916.371
Smp_028430.1,54.0,231.0,156.0,199.0
Smp_028440.1,176.0,554.0,597.0,519.0
Smp_028490.1,4.0,18.0,21.0,20.0
Smp_028500.1,171.0,486.0,462.0,500.0
Smp_028650.1,216.0,754.0,611.0,1149.0
Smp_028670.1,71.0,159.0,119.0,357.0
Smp_028690.1,96.0,238.0,257.0,454.571
Smp_028690.2,0.0,0.0,0.0,1.429
Smp_028730.1,143.0,347.0,373.0,531.0
Smp_028800.1,1.0,55.0,51.0,46.0
Smp_028850.1,70.0,317.0,289.0,365.0
Smp_028860.1,2.0,1.0,10.0,7.0
Smp_028870.1,39.0,110.746,40.0,116.018
Smp_028930.1,58.161,150.044,115.635,181.653
Smp_028930.2,12.839,16.956,21.365,34.347
Smp_028940.1,168.653,483.567,514.327,614.733
Smp_028980.1,237.0,789.0,461.0,630.0
Smp_028990.1,1186.0,3863.0,3856.0,5905.0
Smp_029040.1,54.0,230.0,159.0,310.0
Smp_029060.1,85.0,328.0,225.0,331.0
Smp_029070.1,672.0,2184.0,2045.0,3455.0
Smp_029100.1,150.0,461.0,463.0,540.0
Smp_029160.1,467.063,1732.609,1408.248,2433.626
Smp_029210.1,263.0,826.878,644.009,964.145
Smp_029210.2,0.0,57.122,56.991,106.855
Smp_029240.1,317.0,963.0,867.0,889.0
Smp_029360.1,50.0,106.0,218.0,285.0
Smp_029370.1,235.0,902.0,920.0,992.0
Smp_029390.1,315.0,1235.0,991.0,1639.0
Smp_029400.1,0.0,0.0,0.0,0.0
Smp_029400.2,0.0,0.0,0.0,0.0
Smp_029470.1,753.127,3426.319,2599.205,4608.917
Smp_029500.1,398.873,1601.681,1225.795,1542.083
Smp_029670.1,44.054,180.051,190.797,199.886
Smp_029700.1,57.0,229.0,239.0,232.0
Smp_029740.1,33.0,99.0,119.0,149.0
Smp_029750.1,131.0,460.0,433.0,511.0
Smp_029800.1,271.0,916.0,964.0,1327.0
Smp_029820.1,667.0,2189.0,1410.0,1612.0
Smp_029850.1,88.0,278.626,321.69,366.72
Smp_029890.1,376.0,1195.0,1269.0,1369.0
Smp_029900.1,161.0,621.0,454.0,707.0
Smp_029940.1,261.0,736.0,696.0,1275.0
Smp_029970.1,268.943,704.94,935.351,886.217
Smp_029990.1,99.0,364.0,424.0,709.0
Smp_030000.1,82.0,178.072,189.071,358.061
Smp_030010.1,498.0,1795.0,1847.0,2409.0
Smp_030020.1,248.147,934.884,777.24,1226.905
Smp_030030.1,6.853,23.116,5.76,35.095
Smp_030110.1,21.0,37.0,48.0,103.0
Smp_030150.1,56.0,216.0,183.0,296.0
Smp_030180.1,27.333,105.608,107.093,171.868
Smp_030220.1,108.0,298.0,382.0,385.0
Smp_030250.1,294.0,809.0,739.0,1188.0
Smp_030260.1,96.591,251.979,187.692,222.908
Smp_030280.1,117.0,458.0,409.0,495.0
Smp_030290.1,204.0,791.0,557.0,598.0
Smp_030320.1,272.0,720.0,801.0,1077.0
Smp_030330.1,41.0,166.0,118.0,157.0
Smp_030350.1,0.0,0.0,0.0,0.0
Smp_030370.1,179.0,612.0,331.0,566.0
Smp_030400.1,442.0,1527.0,1132.0,1623.0
Smp_030440.1,28.0,88.0,108.0,121.0
Smp_030500.1,7587.0,17171.0,13448.0,22919.0
Smp_030690.1,590.0,1993.0,1420.0,1821.0
Smp_030710.1,43.0,197.0,134.0,170.0
Smp_030730.1,1700.0,6233.0,4175.0,6110.0
Smp_030760.1,143.0,488.0,400.0,533.0
Smp_030780.1,555.0,1753.0,1692.0,1925.0
Smp_030830.1,259.0,995.0,794.0,982.0
Smp_030860.1,203.0,896.0,738.0,920.0
Smp_030870.1,49.0,130.0,88.0,87.0
Smp_030910.1,3.0,26.0,9.0,25.0
Smp_030920.1,137.745,309.091,183.403,223.196
Smp_030920.2,154.255,745.909,434.597,585.804
Smp_030930.1,109.0,454.0,424.0,543.0
Smp_031000.1,109.503,401.639,390.908,472.852
Smp_031000.2,0.0,47.796,0.0,42.012
Smp_031010.1,179.0,663.0,553.0,754.0
Smp_031020.1,2.0,15.0,7.0,28.0
Smp_031040.1,147.0,378.0,464.0,521.0
Smp_031050.1,783.0,2653.0,2077.0,3427.0
Smp_031070.1,250.468,564.594,522.786,916.287
Smp_031070.2,0.0,55.362,75.802,58.622
Smp_031100.1,123.941,352.123,355.081,463.062
Smp_031180.1,0.0,5.0,0.0,0.0
Smp_031180.2,0.0,0.0,0.0,0.0
Smp_031190.1,0.0,2.0,0.0,3.0
Smp_031220.1,60.409,115.836,116.552,222.885
Smp_031270.1,35.0,132.0,85.0,98.0
Smp_031300.1,92.0,322.632,278.738,385.85
Smp_031300.2,0.0,18.368,1.262,1.15
Smp_031310.1,677.705,2912.426,1779.078,1823.417
Smp_031310.2,4.295,12.574,7.922,20.583
Smp_031360.1,562.0,1660.0,1958.0,2145.0
Smp_031390.1,0.0,0.0,0.0,0.0
Smp_031560.1,224.361,475.377,864.173,912.929
Smp_031570.1,316.0,1089.0,733.0,960.0
Smp_031590.1,55.0,180.0,138.0,228.0
Smp_031680.1,22.0,27.0,91.0,31.0
Smp_031690.1,0.0,0.0,0.0,0.0
Smp_031690.2,42.0,111.0,90.0,132.0
Smp_031710.1,161.0,542.0,420.0,652.0
Smp_031720.1,184.0,653.0,411.0,719.0
Smp_031730.1,58.0,139.0,165.0,153.0
Smp_031770.1,670.977,1998.832,1973.976,3428.609
Smp_031770.2,59.244,228.047,61.092,289.094
Smp_031770.3,9.779,37.121,26.932,56.296
Smp_031880.1,172.91,400.218,553.002,715.352
Smp_031920.1,943.0,2132.0,2178.0,2827.0
Smp_031950.1,281.0,854.0,587.0,950.0
Smp_031990.1,73.0,229.0,229.0,337.0
Smp_032000.1,0.0,14.0,3.0,9.0
Smp_032060.1,113.832,447.761,342.014,384.685
Smp_032120.1,3.261,5.25,13.454,13.784
Smp_032120.2,118.818,259.767,239.287,274.177
Smp_032150.1,141.0,575.0,499.0,735.0
Smp_032180.1,181.0,636.0,498.0,622.0
Smp_032230.1,117.935,323.595,420.317,500.665
Smp_032240.1,166.0,749.874,813.0,943.017
Smp_032250.1,414.0,1210.0,1327.0,1659.0
Smp_032260.1,1171.0,4249.0,2489.0,3422.0
Smp_032280.1,77.0,301.0,260.0,263.0
Smp_032310.1,195.0,618.0,559.0,607.0
Smp_032320.2,776.0,2833.0,2396.0,2782.0
Smp_032370.1,0.0,0.0,0.0,0.0
Smp_032420.1,71.0,198.0,250.0,272.0
Smp_032480.1,407.0,1362.0,1335.0,2387.0
Smp_032490.1,32.36,71.826,146.611,108.134
Smp_032500.1,69.0,124.0,187.0,248.0
Smp_032510.1,152.0,544.0,526.0,643.0
Smp_032520.1,434.0,1892.0,1322.0,1207.0
Smp_032580.1,120.0,314.0,218.0,323.0
Smp_032640.1,56.0,233.148,216.715,345.684
Smp_032670.1,12.0,4.0,6.0,0.0
Smp_032720.1,10.0,26.0,5.0,26.0
Smp_032760.1,345.0,1163.0,690.0,774.0
Smp_032770.1,100.0,675.0,527.0,706.0
Smp_032780.1,23.0,112.0,125.0,90.0
Smp_032790.1,246.201,665.582,619.807,864.784
Smp_032800.1,188.396,804.206,650.71,774.807
Smp_032810.1,237.0,808.0,406.0,669.0
Smp_032820.1,365.0,840.0,918.0,1095.0
Smp_032920.1,191.0,831.0,545.0,757.0
Smp_032930.1,330.0,1090.0,1042.0,1089.0
Smp_032950.1,50.0,184.0,150.0,159.0
Smp_032970.1,609.0,2562.0,1641.0,2289.0
Smp_032980.1,5060.0,25184.0,23988.0,40035.0
Smp_032990.1,14746.0,57140.0,42507.0,68588.0
Smp_033000.1,26080.0,121299.0,90440.0,138663.0
Smp_033010.1,144.0,841.0,643.0,1266.0
Smp_033020.1,181.0,563.0,316.0,612.0
Smp_033040.1,7.0,6.0,9.0,5.0
Smp_033050.1,353.0,1084.0,1092.0,1495.0
Smp_033110.1,120.088,248.082,292.084,385.533
Smp_033140.1,166.0,952.0,415.0,1095.0
Smp_033210.1,99.0,296.0,272.0,345.0
Smp_033250.1,0.0,5.0,8.0,0.0
Smp_033260.1,263.0,902.0,727.0,1120.0
Smp_033330.1,182.0,667.0,617.0,758.0
Smp_033350.1,47.0,138.0,172.0,249.0
Smp_033380.1,0.0,0.0,0.0,0.0
Smp_033400.1,6268.13,15968.793,10274.143,16474.183
Smp_033400.2,45.87,161.207,159.857,241.817
Smp_033530.1,891.255,2511.827,2547.382,3366.318
Smp_033540.1,380.339,949.801,1290.587,1122.446
Smp_033590.1,182.387,767.255,526.006,698.541
Smp_033600.1,55.0,248.0,235.0,264.0
Smp_033610.1,598.0,1731.0,1195.0,1505.0
Smp_033620.1,98.0,257.0,224.0,321.0
Smp_033660.1,30.0,146.0,120.0,148.0
